329195,269690.2,188970.2,200453.8,103461.9,62359.84,48758.32,61741.1,55422.24,49346.5,4915.637,28009.82,18255.97,13013.21,12268.86
325832.4,266729.1,186698.2,198285,101534.5,60825.85,48167.71,60313.75,54191.39,48101.9,4675.014,27051.89,17495.31,12257.4,11299.39
322958.7,263599.9,184426.2,195845.1,100088.9,59692.04,46822.42,59118.76,52687.02,46823.67,4331.266,25634.15,16536.21,11140.1,10597.36
320052.3,260874.4,181987.1,193371.3,98540.05,58091.35,45805.26,57824.2,51524.55,45612.72,4193.768,24867.81,15610.18,10318.56,9962.194
316460.2,257711.4,179380.9,190321.5,97060.05,56624.06,44788.09,56098.1,50191.14,44637.22,3850.02,23909.88,14717.22,9562.747,9093.018
313553.8,255053.2,177242.5,188728.8,95683.31,55290.16,44000.61,55035.88,48994.48,43056.25,3781.271,22875.31,14088.85,8642.622,8190.409
310680.1,252058.5,175104.1,185645,93996.8,54456.47,42786.57,54073.25,47558.5,42080.76,3540.647,21725.79,13592.76,7328.159,7755.821
307414.5,249366.7,172932.3,183408.4,92585.65,53055.88,41703.79,52446.74,46737.93,40600.7,3334.399,20767.87,12468.3,6703.789,6786.353
304344.8,246001.9,170125.7,181239.6,90830.3,51555.24,40981.93,50953,45370.33,39894.31,2990.651,19733.3,11773.78,6112.28,5883.745
301503.8,243343.7,168187.8,179037,89487.99,50354.73,39866.32,50222.73,43968.53,38481.53,2887.527,18852.01,10847.75,5126.432,5415.726
298662.7,240887.4,166049.4,176631,87870.32,49254.26,39046.03,48729,43045.39,37405.12,2612.529,17932.39,10351.66,4009.138,4713.698
296050.2,237993.6,163977.8,174631.6,86665.67,47920.36,37996.05,47699.98,41814.55,36395.99,2475.03,16782.88,9425.635,3614.799,3944.81
293078.6,235369,161973.1,172347,85495.45,46853.24,36880.45,46372.21,40925.61,35151.39,1993.784,15939.9,8698.04,2891.844,3109.062
290139.5,232778.1,159868.1,170516.5,83774.52,45485.99,36125.78,45243.61,39797.33,34175.9,1821.91,14943.65,7937.375,1873.135,2774.763
287559.7,230019,157696.3,168143.7,82638.71,44552.26,34977.37,43982.23,38532.29,33234.05,1959.409,13909.09,7110.564,1084.457,1972.445
284555.4,226889.7,155557.9,166245.4,81296.39,43084.96,34157.07,42886.83,37267.26,32157.64,1684.411,13487.6,6382.97,131.4705,1236.987
