0,-46.41671,-23.09268,-7.508099,-10.84125,-8.810558,-6.909942,-7.910726,-6.645591,-6.557991,-7.500816,-4.393956,-0.3782262,-3.338189,-3.94142,-4.0573,-2.896277,8.501549,13.17195,12.00986,-1.934388,30.08169,-22.07054,-3.491039,-2.080901,-3.08943,-1.813636,-1.667697,-2.060876,-2.090533,-1.222597,-113.5034,-4.20354
1,-46.05596,-22.36725,-9.477434,-10.11044,-9.89679,-7.650294,-9.059057,-6.77098,-6.805393,-7.623725,-4.987344,0.756458,-3.218969,-2.389385,-2.1493,-2.5347,8.501549,12.66041,11.49881,-1.676469,31.50797,-22.19814,-3.361742,-1.752335,-2.348574,-2.900101,-1.191747,-1.21228,-1.10028,-2.111759,-114.2763,-2.335304
2,-45.2142,-21.52093,-9.600516,-9.623238,-7.000172,-5.552632,-5.869249,-5.89326,-5.939483,-6.14883,-4.275278,-0.5043021,-3.218969,-2.986725,-2.388111,-2.896277,8.386666,12.53253,12.00986,-2.321266,30.08169,-21.81539,-2.456658,-1.861859,-2.101622,-0.9672707,-1.429735,-1.575966,-2.96936,-1.556033,-114.4971,-1.985
3,-46.89771,-22.12545,-13.29302,-12.18106,-10.62094,-9.007605,-7.783133,-7.523311,-7.3002,-7.255001,-5.224699,0.37823,-3.815067,-3.822084,-3.818878,-3.498792,8.84621,11.63735,11.37104,-2.708143,31.24866,-22.58085,-3.620337,-1.861859,-2.225098,-2.175971,-2.381583,-1.81842,-2.530045,-2.222904,-114.9388,-3.269416
4,-46.77746,-21.52093,-12.30835,-11.32845,-10.25887,-7.280119,-6.889987,-7.147146,-6.929095,-8.729895,-5.818087,-0.7564542,-4.530386,-4.776763,-3.699666,-3.9808,8.386666,11.76523,11.24328,-2.450224,30.73003,-23.72902,-2.585954,-1.095211,-1.360175,-1.813636,-1.310754,-1.81842,-2.310387,-2.222904,-114.0555,-3.502944
5,-46.41671,-21.15822,-16.24703,-10.84125,-9.776102,-6.786551,-7.527949,-6.77098,-7.423901,-6.640462,-4.868667,0.6303821,-3.934288,-4.180088,-2.626767,-3.619293,8.616438,12.66041,12.00986,-1.805429,29.82237,-21.56023,-2.068763,-1.423773,-2.348574,-1.33,-1.310754,-2.303333,-1.980505,-1.111452,-113.393,-3.269416
6,-49.30272,-23.93901,-15.38544,-10.59764,-9.414021,-5.922808,-5.358879,-4.764763,-6.434289,-5.53429,-4.74999,-0.3782262,-4.172728,-4.299424,-3.342033,-3.137282,9.075981,12.66041,11.8821,-2.192306,30.85968,-20.92237,-2.456658,-1.642815,-1.978146,-2.05528,-1.667697,-1.21228,-1.870477,-1.000307,-112.9514,-2.335304
7,-47.97997,-21.64183,-21.53961,-11.81565,-9.051947,-7.156727,-5.741656,-6.144037,-5.073573,-5.165566,-4.512633,-0.3782262,-3.338189,-3.344745,-3.461244,-3.137282,8.731327,11.38158,11.75433,-2.192306,29.82237,-22.836,-2.198061,-1.752335,-1.978146,-2.779414,-1.429735,-1.33351,-1.650421,-1.889469,-113.2826,-1.634708
8,-46.65721,-19.58646,-22.52428,-10.96305,-10.25887,-7.156727,-4.593325,-4.764762,-4.331365,-5.657197,-4.037923,-0.3782262,-3.457409,-3.464081,-2.9844,-2.775776,8.042006,12.14888,11.37104,-2.450224,29.95203,-21.56023,-2.844551,-2.080901,-1.360175,-1.33,-1.191747,-1.81842,-1.650421,-1.000307,-114.9388,-3.152652
9,-45.4547,-19.94917,-23.63203,-12.30286,-11.4658,-8.02047,-5.869249,-4.639373,-4.578768,-4.551027,-4.275278,-0.1260741,-2.98053,-4.538095,-3.461244,-4.221805,8.501549,12.66041,11.37104,-2.708143,31.63763,-22.3257,-2.973847,-1.642815,-1.360055,-0.9672707,-2.381583,-1.091053,-2.639874,-2.77863,-114.3867,-3.035888
10,-46.77746,-21.64183,-21.6627,-14.37348,-12.55203,-8.637429,-8.548688,-5.391706,-6.43429,-4.796844,-4.037923,-0.6303783,-3.457409,-2.867258,-2.745978,-2.172596,8.042006,11.38158,11.37104,-3.095021,29.56306,-22.19814,-2.327359,-1.095211,-3.336118,-2.296658,-2.143621,-2.666306,-2.859531,-2.445195,-113.5034,-2.685596
11,-45.33445,-22.36725,-13.29302,-14.73888,-13.75895,-10.11813,-8.038318,-4.01243,-5.197275,-4.059396,-2.969824,-0.2521503,-4.053507,-2.867258,-4.295722,-3.378288,7.927124,12.66041,12.64868,-3.997735,30.85968,-22.07054,-2.585954,-1.97138,-2.348486,-2.296658,-1.429735,-2.303333,-2.090533,-1.333743,-114.6075,-3.035888
12,-45.69521,-25.26895,4.682584,-15.22608,-13.27619,-9.501172,-7.145171,-4.01243,-6.805394,-5.411383,-3.919246,-0.2521499,-4.172728,-4.776763,-3.222822,-3.498792,9.880184,12.53253,12.13763,-2.450224,30.21134,-22.3257,-2.844551,-2.518984,-1.483697,-2.900101,-2.143621,-2.182106,-2.310387,-2.55634,-114.0555,-2.685596
13,-48.70147,-27.44522,-13.66227,-16.93129,-14.36242,-9.747956,-8.421095,-5.391706,-5.939484,-4.919751,-3.444534,-0.6303779,-3.338139,-5.134767,-3.461244,-3.9808,7.467581,11.89312,12.64868,-2.708143,30.21134,-21.04997,-2.068763,-3.065519,-2.718848,-1.692727,-1.667697,-1.81842,-2.859531,-1.222597,-114.8283,-3.619707
