0,-161.2273,-145.957,-105.3593,-55.28916,-33.78749,-23.20188,-25.26326,-25.07768,-23.50506,-22.86427,-19.10996,-0.8819039,-17.38689,-15.87488,-16.69365,-16.15154,-14.24585,-3.964374,-28.87477,-13.27615,-18.28236,-100.6147,-7.367204,-6.891242,-5.311381,-3.382853,-3.095469,-2.424338,-3.518293,-1.556033,-119.9071,-5.721484
1,-164.8342,-153.6962,-112.375,-52.85357,-30.16736,-20.61019,-22.839,-23.94918,-23.38136,-23.84753,-20.17806,-1.13401,-19.05325,-18.02291,-17.2897,-17.11555,-13.90119,-4.092253,-26.44725,-13.1473,-18.80105,-100.4873,-7.108872,-5.907485,-6.669374,-3.141479,-2.976488,-3.029261,-2.969239,-1.222597,-119.7967,-4.553832
2,-167.9601,-156.9612,-117.7907,-66.97997,-39.57972,-19.99312,-21.94586,-22.19374,-21.89694,-22.61846,-21.36483,-1.260062,-19.41033,-19.81293,-18.24339,-17.95907,-14.01608,-4.475904,-29.38583,-13.79156,-18.15271,-99.85036,-8.400527,-9.733209,-6.422467,-5.193182,-4.166298,-1.697193,-3.188861,-1.444888,-120.4592,-3.970012
3,-168.0804,-154.9055,-113.852,-61.86523,-34.99421,-18.75898,-21.43549,-20.68908,-21.52584,-20.52903,-19.82202,-0.8819039,-18.45812,-16.82956,-17.2897,-17.11555,-14.93516,-4.987432,-27.72488,-14.04926,-18.28236,-101.6338,-8.142196,-11.70072,-8.274276,-5.434557,-3.333431,-2.666306,-4.726216,-0.5557261,-119.7967,-4.670596
4,-166.5174,-155.1473,-114.4674,-67.22353,-36.20092,-19.25264,-21.81827,-21.69219,-21.52584,-20.52903,-19.22864,-0.7558512,-18.93422,-19.93226,-21.34287,-19.6461,-15.27982,-4.092253,-28.61923,-14.56467,-20.09768,-100.6147,-9.950511,-12.79379,-9.755723,-7.003508,-6.545918,-4.118128,-1.980466,-2.111759,-120.5696,-5.254428
5,-169.4029,-150.794,-111.1442,-61.74345,-29.32266,-17.52484,-19.13883,-20.81447,-21.40214,-21.88101,-21.72086,-1.764274,-20.36253,-21.36428,-20.74682,-20.12811,-15.05005,-3.964374,-29.64136,-13.53386,-17.89339,-101.1242,-9.821344,-7.874996,-8.027368,-4.831117,-7.021842,-2.908278,-3.518293,-3.778937,-120.3488,-4.904123
6,-168.4411,-155.0264,-108.4364,-58.33364,-27.87461,-16.16729,-18.24569,-19.05903,-19.42292,-20.40612,-21.0088,-1.260062,-20.71961,-20.52893,-20.98524,-20.24862,-16.42868,-5.243204,-26.70277,-14.69352,-19.83836,-100.8695,-9.563015,-9.951819,-8.644637,-5.675935,-5.713051,-4.118128,-3.847726,-3.334357,-119.7967,-4.437068
7,-170.6052,-163.1284,-115.329,-62.35236,-26.78856,-13.94584,-15.82143,-17.67976,-18.43331,-18.4396,-19.9407,0.000465942,-19.41033,-19.21626,-20.15076,-20.36912,-16.54357,-5.498968,-29.1303,-13.53386,-19.70865,-100.7421,-8.400527,-8.640145,-7.903914,-5.313869,-5.832032,-4.602065,-3.298671,-3.334357,-120.9008,-5.137651
8,-175.7751,-163.733,-117.2984,-71.60757,-27.51259,-14.31609,-14.16273,-16.04971,-18.68071,-20.0374,-21.95822,-0.7558512,-21.19571,-20.52893,-20.98524,-18.44108,-17.57754,-7.033563,-29.89688,-12.6319,-17.89339,-100.36,-8.658856,-7.765694,-5.558288,-6.641443,-4.285279,-4.360096,-3.298671,-3.667792,-120.4592,-5.137651
9,-174.693,-165.6678,-119.0215,-75.6263,-30.04668,-14.68633,-15.05588,-17.30359,-19.79403,-20.65193,-21.12748,-0.5037455,-20.95766,-19.6936,-19.79313,-17.23606,-17.69242,-6.010498,-32.06888,-12.11649,-18.67139,-100.2326,-8.400527,-9.295979,-7.657006,-4.106987,-2.738526,-3.513201,-1.980466,-3.778937,-120.5696,-5.487956
