0,-79.96479,-59.85705,-51.44774,-47.8758,-44.16426,-38.01072,-34.57674,-32.851,-32.41645,-29.87428,-30.26503,-1.764965,-28.93187,-24.94765,-23.49184,-22.78226,27.68748,14.32289,-1.022108,-8.25094,-10.76196,-55.36773,-9.175518,-5.470259,-4.817564,-4.227674,-3.21445,-5.086005,-6.153759,-6.99543,-125.6484,-4.904123
1,-76.11686,-57.31767,-50.83234,-47.02306,-44.88827,-36.40638,-33.55603,-32.22407,-31.79785,-27.1699,-27.41684,-0.8824529,-26.55141,-24.70894,-21.58418,-22.54122,28.95123,14.32289,-0.1277571,-3.997735,-9.854351,-54.34711,-8.400527,-1.095416,-0.1236475,-0.6045442,-0.7150482,-1.21228,-3.737916,-3.778937,-125.6484,-5.721484
2,-79.60404,-64.57304,-48.37072,-45.56123,-42.71623,-35.78932,-33.55603,-30.97021,-33.2825,-28.03038,-28.84094,-2.269257,-27.74164,-26.73794,-22.53801,-22.90278,30.55963,15.47384,-0.8943511,-2.708143,-8.03904,-55.11257,-8.400527,-1.095416,0.7418383,0.2418209,-1.667697,-0.9698264,-1.650331,-3.445501,-126.2004,-3.386179
3,-80.08504,-62.75919,-40.2474,-46.41396,-41.99222,-35.66591,-33.55603,-33.60332,-31.42669,-29.87428,-31.09576,-1.638892,-30.36015,-29.72176,-25.63796,-23.74643,30.55963,15.34595,0.5110541,-0.6447958,-9.076353,-55.75043,-6.07555,0.5471383,2.225528,1.934548,2.145145,0.2424566,-0.8800124,-0.8891617,-125.4276,-4.437068
4,-80.44578,-68.92625,-44.6783,-52.99223,-46.21563,-39.49166,-38.27684,-37.74105,-36.37552,-33.80795,-32.63854,-1.008526,-31.19331,-30.79593,-28.49945,-27.48257,30.90429,15.98537,-0.638824,-1.547511,-8.168697,-54.34711,-5.81722,0.9851539,3.091014,1.450912,0.4766988,0.3636833,0.4405327,0.6668712,-125.9796,-4.78736
5,-83.69247,-70.01455,-59.57108,-55.18499,-48.99101,-42.57694,-40.44586,-40.37415,-38.47877,-38.23332,-37.26686,-1.260672,-33.93084,-32.70558,-31.95709,-30.61612,32.05315,14.45078,-1.533175,-0.1289595,-8.817038,-53.45409,-6.07555,1.423166,4.945626,0.967274,1.430096,0.2424566,-0.1096941,-2.000614,-127.8566,-7.122664
6,-82.36974,-72.67484,-68.9252,-58.47412,-52.49041,-44.55152,-45.42185,-43.13264,-41.44807,-41.55235,-39.64035,-2.39533,-37.50153,-37.00228,-34.93781,-33.9907,31.13406,14.57865,-0.7665811,-0.9027147,-8.946695,-53.70925,-6.204716,-0.2193883,4.945626,-0.725453,-0.3575241,-0.9698264,-1.430239,-1.556033,-127.8566,-6.889136
7,-85.73669,-72.55392,-69.29445,-60.30141,-57.55849,-50.22844,-49.50471,-46.64344,-46.52062,-42.78162,-43.91265,-0.6303064,-40.83418,-41.77639,-39.58774,-38.32945,31.36383,15.21807,-1.533175,-1.160633,-7.779724,-54.47471,-5.946385,-1.314426,4.327422,-0.725453,-2.381583,-0.6061399,-1.870422,-3.000921,-127.4149,-5.60472
8,-88.62264,-74.97237,-67.44823,-63.10327,-57.19649,-48.99432,-47.71846,-47.8973,-45.28342,-43.88796,-43.08193,-1.764965,-38.69176,-37.36033,-35.65319,-32.90602,31.36383,14.19501,-1.405405,-1.805429,-8.817038,-53.8368,-5.171393,-1.533432,2.967373,-0.8463619,-1.429735,-1.81842,-2.859426,-4.333684,-127.0837,-6.071775
9,-84.7747,-70.01455,-61.04804,-60.1796,-54.54177,-48.00703,-44.52873,-43.38341,-41.57179,-38.84796,-37.38553,-0.6303064,-33.69279,-32.22816,-31.12249,-29.65195,30.90429,13.93924,-3.194107,-3.739817,-7.909382,-53.45409,-5.042227,-0.4383945,2.720091,-1.209088,-3.452412,-2.666306,-2.529993,-3.890082,-126.8629,-5.487956
10,-83.45197,-64.69395,-60.43264,-55.67226,-48.74967,-39.98531,-38.02166,-37.49028,-36.49924,-36.02064,-31.57046,-1.386745,-28.81285,-26.73794,-26.94948,-25.9158,30.90429,13.5556,-3.577404,-2.837102,-8.298355,-54.60226,-4.913062,-3.830661,-0.4945699,-3.744919,-3.809355,-2.666306,-2.859426,-5.220933,-126.3109,-7.472956
11,-80.92677,-65.17764,-50.34002,-47.51034,-43.1989,-36.40638,-34.44915,-33.60332,-32.91133,-30.12014,-26.94214,-1.512819,-25.24215,-22.91865,-22.65724,-22.17966,29.181,12.66041,-3.194107,-4.255654,-9.076353,-53.5817,-6.333881,-3.28413,-1.607337,-2.296658,-1.667697,-2.787292,-3.298671,-4.666402,-127.5254,-6.655595
12,-79.36355,-59.85704,-56.8633,-46.90124,-41.02687,-33.56792,-30.36629,-29.3402,-30.3132,-27.53868,-23.97527,-1.891038,-23.57583,-19.57677,-20.15343,-19.64873,29.29589,13.68347,-4.727283,-4.255654,-8.03904,-54.60226,-5.946385,-1.642937,-3.336118,-2.538036,-3.21445,-3.271233,-4.396781,-6.219087,-125.6484,-4.437068
13,-74.79413,-58.40597,-41.84745,-42.15027,-38.85483,-31.0997,-28.58004,-24.9517,-37.61272,-22.74452,-24.56864,-1.008526,-21.67146,-19.69613,-16.81502,-19.28716,27.34283,11.12582,-4.599513,-4.771491,-10.50264,-54.60226,-6.204716,-2.299958,-5.558288,-4.106987,-4.999165,-5.811914,-6.922436,-6.884524,-126.6421,-6.655595
