0,-76.7196,-59.01175,-42.70221,-42.98936,-37.52824,-27.88647,-26.15635,-21.69214,-24.74203,-23.9704,-22.31421,-1.260746,-24.05228,-22.08025,-19.55467,-20.12808,-25.04512,-0.6394148,-28.36371,-10.69912,-26.1918,-89.2773,-11.62966,-0.8761693,-3.706479,0.3627297,-0.4766988,-0.7273698,-1.980466,0.5557259,-121.232,-4.320304
1,-74.3146,-52.11903,-40.11792,-43.47648,-38.25226,-27.3929,-23.22174,-18.55744,-19.17548,-18.31666,-18.04183,1.512917,-22.2669,-20.29023,-18.60099,-19.04356,-25.73443,-1.66248,-28.10818,-12.11649,-28.00706,-88.38557,-11.24216,-2.737598,-4.447203,-0.8463619,-0.5958735,-1.21228,-2.420183,-1.556033,-120.68,-4.320304
2,-71.30834,-55.14215,-47.74771,-41.52802,-37.04555,-27.14612,-22.45618,-18.18127,-17.69107,-17.94794,-17.56712,0.378237,-20.95762,-20.64824,-17.17046,-17.23603,-24.3558,-1.66248,-28.747,-11.85878,-25.02483,-87.74863,-11.62966,-5.142339,-2.595394,-0.6045442,0.1191747,-0.2424566,-1.760375,0.3334356,-120.5696,-4.904123
3,-70.22608,-55.26308,-46.02485,-43.23293,-37.89024,-29.49055,-24.75284,-18.30666,-17.07256,-16.84177,-16.49903,0.6303881,-19.05322,-18.14221,-16.33599,-16.87452,-24.70046,-3.452838,-28.36371,-12.24534,-28.26637,-88.64036,-12.53382,-2.956213,-4.200295,-2.538036,-0.3575241,-0.4849132,-2.090513,-2.111759,-121.4529,-3.619707
4,-72.6311,-55.86771,-48.85526,-41.52802,-37.16622,-29.49055,-26.79431,-22.69525,-22.76281,-19.54573,-18.39786,-0.252141,-19.41029,-16.82953,-15.14388,-14.82598,-25.73443,-1.790359,-26.9583,-13.92041,-29.30369,-87.87603,-11.24216,-3.502744,-2.47194,-0.6045442,-0.5958735,-0.4849132,-2.200558,-1.889469,-121.4529,-6.18854
5,-71.66909,-58.7699,-50.82424,-39.57955,-34.7528,-28.13325,-24.24247,-20.31287,-19.67028,-17.82503,-15.54961,0.5043126,-17.14881,-14.44285,-13.59414,-14.58498,-24.3558,-0.7673003,-27.85265,-13.27615,-28.13672,-89.0225,-11.75883,-4.595808,-1.978124,-2.658723,-2.619545,-1.091053,-3.298671,-3.334357,-120.68,-4.904123
6,-68.54258,-57.68158,-47.37853,-38.84888,-34.02877,-26.28238,-22.45618,-21.31598,-19.54658,-18.43956,-15.19358,-0.252141,-15.00635,-14.20418,-12.52125,-13.01846,-24.24091,-1.406715,-27.21383,-13.01845,-29.95203,-89.40469,-10.07968,-5.907485,-3.459572,-2.658723,-3.452412,-2.060876,-2.31037,-1.111452,-121.0112,-3.619707
7,-68.78308,-45.95186,-47.25546,-36.4133,-31.97737,-25.54203,-21.05267,-19.43515,-17.31996,-16.47305,-13.88812,-0.5042921,-15.00635,-13.01083,-13.23651,-12.53644,-23.78137,-0.3836502,-27.59713,-12.50304,-28.6554,-88.13082,-8.529692,-6.344707,-4.076841,-4.831117,-4.999165,-4.360096,-3.957539,-1.111452,-122.1153,-5.020887
8,-67.09958,-50.18423,-48.48608,-42.74581,-38.01092,-28.25664,-25.51839,-21.19059,-18.30957,-17.82503,-16.02432,-0.252141,-15.36343,-11.81749,-13.23651,-10.84942,-23.5516,-0.7673003,-27.85265,-12.6319,-27.61808,-87.74863,-9.69218,-7.328465,-6.052104,-6.76213,-5.475089,-3.755173,-4.177158,-1.000307,-122.1153,-5.137651
9,-71.18809,-49.57961,-47.37853,-44.45071,-36.32152,-26.28238,-22.58377,-21.19059,-19.29918,-21.51225,-16.85506,0.6303881,-14.64927,-13.48817,-15.26309,-13.98247,-25.04512,-1.023065,-27.72488,-14.04926,-28.91471,-89.1499,-9.821344,-9.733209,-7.039737,-7.124195,-5.118146,-3.392215,-4.286971,-1.556033,-122.7778,-5.371192
