0,-93.51583,-95.97064,-94.02413,-82.627,-94.72015,-48.07353,-32.63718,12.12538,19.80523,36.44264,-31.64403,-99.00477,-99.05644,-95.25127,-95.68849,-96.81435,-94.39499,-94.56398,44.7286,-31.58011,-0.7763911,-0.2557181,0.2580458,0.4377202,-8.03E-06,0.2421066,-2.37E-05,-0.2425625,-0.8804426,0.2228527,-0.1102881,1.299801,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
1,-96.0686,-96.10228,-95.9856,-86.24178,-99.31169,-50.15818,-33.02843,11.60386,20.06412,36.95773,-30.72503,-101.426,-103.2741,-97.36302,-97.61186,-98.16837,-98.63863,-96.22517,45.75096,-29.64688,-0.5173453,-0.2557181,-0.1298665,0.6568421,-0.1236098,-0.3627875,0.1191771,-0.3638406,-0.2199277,0.000515506,0.2210096,1.182768,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
2,-99.02442,-98.47175,-100.0393,-88.17826,-101.1483,-50.40343,-31.85467,10.82158,20.71137,37.85914,-32.30046,-101.157,-102.8907,-94.25099,-94.24596,-93.20362,-94.2803,-95.2029,46.13434,-29.77577,-0.3878224,-0.7652904,0.1287412,0.109036,0.2471971,0.000147689,-2.37E-05,-0.1212877,0.1103298,-0.6664954,-0.5520152,1.650915,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
3,-96.3373,-96.36555,-96.6394,-84.95078,-97.2127,-47.58303,-32.37634,12.6469,19.67578,36.31387,-30.46245,-97.2561,-97.26714,-92.69498,-94.12576,-97.15285,-96.45946,-97.11965,45.36762,-29.26024,-0.1287765,-0.6378977,-0.1298665,0.4377202,0.1235945,0.3630829,-1.072647,0.2425433,0.000244007,0.1116841,-0.5520152,1.065734,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
4,-94.05326,-94.52264,-93.76261,-82.23971,-96.16321,-48.44141,-32.24593,12.25576,19.93467,37.47282,-29.0183,-97.52513,-97.01152,-93.25069,-93.4045,-93.09078,-93.47745,-93.54171,44.60086,-30.03353,-0.2582994,0.1264616,-0.6470833,0.109036,-0.1236098,0.1211272,-0.8344308,-0.2425625,0.4405905,-0.6664954,-0.2207175,0.8316604,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
5,-94.18761,-92.67971,-91.01656,-80.17413,-92.09642,-47.58303,-32.24593,11.995,20.06412,36.82896,-28.36187,-95.1039,-94.19978,-88.91608,-90.63966,-91.96244,-94.39499,-93.54171,45.23983,-29.518,0.2598453,-0.1283254,-0.6470833,0.2185985,-0.4944174,0.2421066,-0.476828,0.1212684,0.2204189,0.6675268,-0.5520152,0.4805532,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
6,-88.54467,-92.81135,-91.93191,-80.69052,-93.40829,-47.4604,-32.11551,13.03804,20.45248,37.34405,-30.9876,-95.23841,-93.68854,-88.6938,-88.47587,-89.70573,-96.68884,-98.14191,45.751,-30.16241,0.2598453,0.5086413,-0.2591711,-0.1100858,-0.1236098,0.1211272,0.1191771,0.1212684,-0.3300135,-0.1106529,0.000144478,0.5975868,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
7,-92.44099,-92.54807,-91.14732,-79.39952,-91.57168,-45.49839,-33.15885,13.03804,20.84082,37.21528,-28.36187,-95.1039,-94.32758,-89.24952,-90.15881,-91.73678,-101.5059,-101.0809,45.62321,-30.29129,0.2598453,0.7634275,-0.1298665,-0.6578919,0.1235945,0.2421066,0.1191771,0.1212684,-0.3300135,0.3340212,0.000144478,0.7146204,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
8,-90.96307,-90.04696,-91.53963,-81.07782,-94.85134,-49.29979,-32.24593,10.95191,20.45248,37.08651,-29.93731,-99.67733,-102.635,-97.02959,-98.0927,-98.16837,-105.2908,-103.5088,45.8788,-29.77577,-0.2582465,0.636034,-0.000561859,-0.4387701,-0.7416226,0.000147689,-0.1192249,0.3638214,-1.100614,-0.1106529,0.2210096,0.4805532,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
9,-98.48699,-99.26157,-99.51621,-90.50206,-104.6903,-52.48807,-32.37634,10.69115,20.19358,38.50301,-32.30046,-102.9056,-106.0858,-98.25217,-97.85228,-97.04002,-98.40923,-98.52527,46.13439,-29.00247,-0.6468136,0.3812478,-0.1298665,0.328161,-0.6179686,-0.1208318,0.1191771,0.6063743,0.9910197,-0.3329899,0.2210096,0.7146204,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
10,-98.75571,-98.20848,-98.86239,-86.75819,-98.91812,-48.19616,-32.50676,12.64684,19.80524,37.21528,-30.19988,-99.27379,-98.16178,-93.36184,-93.4045,-93.54214,-100.2443,-98.14191,45.8788,-30.16241,-0.3877678,0.3812478,0.3873504,-0.1100858,-0.4943661,-0.8467054,-0.3576269,-9.63E-06,0.000244007,-0.5553268,0.1105771,0.9486941,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
11,-94.59068,-93.46953,-93.50107,-80.69052,-94.85134,-48.31878,-31.85467,13.16837,20.06413,37.08651,-28.75573,-95.91097,-97.52275,-93.8064,-94.48639,-94.21914,-101.7353,-100.5698,45.8788,-29.26024,0.3893683,0.3812478,0.2580458,0.7664045,0.1236459,-0.8467054,-0.1192253,0.8489272,0.4405905,-0.1106529,0.1105771,1.650915,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
12,-93.11276,-92.2848,-92.06268,-84.17619,-97.47507,-51.26181,-32.63718,12.51647,20.71138,36.57141,-30.19988,-98.87024,-100.3345,-95.029,-95.68849,-95.3475,-102.1941,-104.02,44.98424,-30.42018,-0.1287235,0.2538551,-0.2591711,0.4377202,-0.7415712,-1.088664,0.1191767,0.3638149,0.770848,0.1116841,-0.1102881,1.299801,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
13,-96.74037,-97.68192,-94.80872,-83.918,-96.55676,-48.31878,-32.89801,12.38609,20.32304,36.95773,-32.30046,-99.67731,-99.18425,-94.13985,-94.6066,-96.58868,-100.5884,-102.231,44.47306,-29.77577,0.3893683,0.2538551,0.3873504,0.2185985,-0.3707635,-0.7257292,-0.5960296,0.6063678,0.7708416,-0.1106529,-0.3311501,0.9486941,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
14,-95.53117,-95.31245,-95.59329,-84.0471,-97.73745,-50.03555,-33.41968,11.73419,19.67579,36.57141,-30.59374,-100.0809,-102.2516,-96.69614,-98.21291,-98.39404,-95.31254,-94.94733,44.85645,-29.64688,0.2598453,0.1264616,-0.1298665,0.6568421,0.4944535,-0.362794,-0.2384265,-1.28E-05,0.000240797,0.2228012,0.000144478,1.299801,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
