0,-467.4283,-455.65,-441.9038,-406.6666,-483.3868,-299.895,-149.6219,48.63178,8.284447,159.8075,-157.1541,-453.6279,-446.3089,-453.4686,-457.4022,-457.21,-459.6158,-455.6808,202.1337,-135.8459,0.2590362,1.146669,0.1293255,-0.6575484,0.7419324,-0.1209763,-1.072668,-1.212758,-1.100733,3.21E-06,0.6627336,0.9359094,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
1,-462.054,-465.9158,-450.1404,-398.9207,-471.5778,-309.0903,-149.4915,44.59,8.413899,159.6787,-165.5564,-459.5453,-452.9548,-483.144,-494.6675,-495.6869,-472.3446,-476.1262,204.4335,-134.686,1.424524,0.3821676,0.6466387,-0.1096524,0.2474323,-0.3628935,0.3575691,-0.6063743,0.5502943,0.3334555,0.4418716,0.3508247,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
2,-483.6853,-496.7131,-479.0337,-397.8879,-437.4627,-281.2592,-148.8394,37.67985,8.284447,161.224,-178.1599,-495.5878,-460.8789,-442.6876,-459.566,-495.574,-463.5147,-469.4814,199.9616,-138.4235,0.647532,0.3821676,0.1293255,-7.38E-05,-0.4943163,-0.3628935,-1.191676,-1.576586,-0.1101147,0.4446064,0.8835698,1.755029,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
3,-486.9099,-491.5802,-508.3192,-459.2101,-477.0887,-272.4316,-149.6219,47.58874,6.86051,165.0872,-164.2436,-504.5984,-509.9569,-459.4703,-453.9161,-458.2256,-472.1153,-468.3314,202.3892,-137.3925,-0.9064503,-0.6371673,-3.21E-06,-0.4383913,-0.6179413,0.6047689,1.191978,-0.1212652,0.1100216,-0.2222985,-1.104178,-0.000224744,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
4,-461.5166,-453.1494,-458.5076,-428.8717,-490.7346,-293.1518,-149.1002,51.63053,7.896103,161.4815,-153.0842,-463.4454,-474.8098,-471.2516,-468.8222,-453.7122,-466.4962,-466.2869,204.8169,-134.6859,-0.3884565,-0.8920009,-0.2586606,0.1095047,-0.247067,-0.1209763,0.3575691,0.6063935,0.1100216,-0.2222985,0.2210064,0.5848598,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
5,-474.4148,-465.1262,-443.4727,-394.5312,-469.7408,-301.3662,-149.2306,50.19635,7.637198,161.224,-164.1123,-461.5626,-455.2554,-476.9199,-483.9688,-477.4075,-460.5332,-460.6644,204.4336,-141.7745,-0.6475039,-0.7645841,0.3879813,0.6573974,0.6183074,0.6047689,0.7151726,-0.8489272,-1.210803,-0.7780524,-0.2207207,0.7018743,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
6,-478.9828,-479.4719,-468.3131,-400.8571,-442.1863,-274.7611,-148.4482,48.89254,8.155007,163.2843,-162.2743,-466.0007,-443.7527,-430.684,-437.327,-449.1987,-447.6898,-442.2635,200.4727,-140.099,-1.12E-05,-1.146834,0.6466387,0.3286618,-0.6179413,0.3628517,0.1191663,0.7276716,-0.4403208,-0.8892033,0.5523041,1.40398,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
7,-437.7356,-437.7507,-452.8859,-408.474,-445.3354,-262.3781,-149.8827,53.19509,8.025555,168.6928,-147.4389,-455.5107,-453.3382,-436.6858,-435.6441,-435.7714,-459.3865,-463.7312,199.8338,-140.8723,0.3884853,-0.6371666,-0.1293319,0.2190833,0.000183006,0.2418947,-0.1192365,-0.8489272,0.330158,0.666908,-0.2207207,0.2338104,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
8,-448.3497,-439.4617,-433.4058,-392.8529,-448.0909,-269.7343,-149.4915,54.75965,8.802256,165.3447,-147.8327,-443.0034,-436.2121,-440.1313,-441.4142,-435.0943,-456.2903,-467.6925,199.9616,-138.2946,0.3884853,-0.8920001,-0.7759754,-0.3287549,-0.6179413,0.4838119,0.3575691,0.7276716,0.8805004,0.3334555,-0.3311532,0.1167896,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
9,-440.4227,-445.3842,-434.7131,-386.5271,-458.8502,-301.6115,-149.1002,47.45836,8.025555,161.3527,-162.4055,-457.9315,-448.3538,-460.8041,-462.0905,-457.21,-474.1794,-467.5647,199.0672,-141.7745,0.6474823,-0.382333,-0.517318,-1.095808,-0.6179413,-0.3628935,-0.3576389,-0.4850962,0.2200914,-0.1111475,0.000141267,0.1167896,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
