0,-673.8071,-12.37999,183.2003,143.8638,100.089,-27.9594,35.91614,10.43306,63.68961,-82.96415,-112.0141,-132.5001,-150.6929,-150.9367,-138.8466,-124.9322,-118.577,-111.1973,-114.5659,-105.6886,-232.1339,-252.2367,-246.3373,-256.7958,-257.2038,-260.1178,-278.2447,-331.9395,-391.739,-446.5022,-491.7284,-529.7287,-566.658,-611.3086,-656.6807,-682.8394,-748.4506,-898.5909,-1118.353,-1117.559,-1227.554,-1378.876,-1389.807,186.1423,-154.7474,-7.87E-05,-0.477232,0.482685,21
1,-675.285,-10.93196,184.3788,144.1224,100.8771,-27.59158,38.26701,11.34591,65.50193,-80.64899,-111.3575,-130.0788,-149.5426,-151.6036,-138.0051,-124.8193,-119.9531,-112.9866,-114.9486,-105.0442,-231.8753,-251.8552,-246.4665,-252.0931,-254.9823,-262.1707,-281.2199,-334.1185,-392.9474,-447.6115,-493.2747,-531.0139,-567.7401,-609.9786,-655.9424,-679.6735,-743.863,-896.0009,-1117.716,-1116.307,-1227.925,-1381.947,-1390.995,187.7818,-154.2713,-7.87E-05,0.4778755,-0.1207323,21
2,-680.6594,-11.7218,183.986,145.932,99.69496,-28.81764,37.8752,10.30266,62.78344,-84.50758,-112.5393,-132.5001,-152.7378,-152.1593,-140.5296,-125.045,-119.3798,-112.4754,-115.4589,-105.4309,-234.8496,-248.6753,-248.1457,-254.2804,-255.2291,-261.0839,-283.0051,-337.266,-394.7051,-448.6099,-493.4956,-530.3128,-568.5818,-611.5504,-657.9111,-681.3782,-745.4325,-894.0274,-1121.541,-1118.937,-1230.274,-1382.316,-1392.538,189.9257,-152.3668,-0.3584307,0.1197103,-0.7241527,21
3,-683.7496,-12.90655,184.3788,145.2857,100.089,-28.94025,36.96097,10.56347,64.33686,-81.80657,-111.6201,-131.155,-147.8811,-149.9364,-136.202,-123.4651,-119.2651,-112.092,-113.6728,-104.7864,-235.7548,-250.2016,-245.0456,-251.6556,-253.0076,-260.8424,-284.4332,-337.1449,-395.9135,-449.6082,-494.3792,-530.6633,-569.0627,-612.155,-657.9111,-682.4741,-746.8812,-900.3176,-1117.716,-1117.058,-1230.274,-1382.807,-1391.945,188.2863,-154.2713,0.5971742,-0.1190667,-0.2414164,21
4,-679.5845,-11.45852,185.8193,146.449,100.6144,-26.97855,39.57305,11.73713,66.79644,-80.0059,-110.0444,-128.5992,-146.4752,-148.3804,-134.9998,-121.9979,-118.0037,-111.8363,-114.6934,-104.7864,-233.9444,-249.6928,-244.6581,-255.1553,-255.1057,-265.069,-285.1472,-338.8397,-396.0233,-446.9459,-492.9433,-531.1307,-569.5436,-611.1876,-658.4032,-682.5958,-749.7786,-889.834,-1120.521,-1119.814,-1231.881,-1384.773,-1392.776,188.2863,-152.4858,-0.5973315,-0.3578436,-0.8448368,21
5,-677.9722,-12.37999,187.5217,147.6124,100.8771,-25.01686,40.87909,15.77973,68.22041,-78.20522,-106.7615,-127.5231,-144.6858,-147.9358,-134.2785,-120.6437,-117.2009,-111.9641,-113.5453,-104.7864,-235.6255,-248.8025,-249.5666,-255.4834,-254.612,-260.2386,-283.9571,-337.266,-396.1332,-446.5022,-491.5075,-529.9623,-569.0627,-611.6713,-659.5106,-682.1088,-748.2092,-887.4905,-1121.923,-1120.315,-1232.252,-1384.404,-1391.826,186.899,-154.7474,-0.1195299,0.7166523,-0.4827845,21
6,-674.6133,-11.32688,186.474,146.3198,101.4025,-27.22377,39.96487,13.82364,65.50193,-79.62004,-110.0444,-128.4647,-147.4976,-148.825,-136.3222,-122.3365,-118.1183,-111.8363,-111.6317,-103.1109,-233.5564,-244.2234,-245.6914,-252.2024,-252.5139,-259.3932,-284.9092,-339.0818,-396.0233,-447.0569,-492.2806,-528.9109,-568.3413,-609.9786,-655.3271,-679.3082,-739.3962,-903.5245,-1115.038,-1113.175,-1232.005,-1381.824,-1386.125,186.5207,-150.7004,0.119371,0.3584871,0.2413168,21
7,-673.001,-11.59016,185.8193,146.5783,100.6144,-26.61073,38.92003,12.25876,66.53754,-79.87728,-109.5191,-130.3479,-148.0089,-149.1584,-137.1637,-123.0136,-116.7422,-110.9417,-113.5453,-103.8843,-234.4616,-244.605,-244.9164,-250.1245,-252.0203,-261.2047,-286.5753,-340.6555,-397.4514,-445.6147,-489.5194,-527.0416,-567.2592,-609.2532,-655.4502,-680.0388,-732.6356,-919.5583,-1110.957,-1113.175,-1231.387,-1382.807,-1383.75,189.4213,-152.3668,0.2388222,0.1197103,-4.82E-05,21
8,-674.882,-11.45852,186.3431,145.932,102.1906,-26.12031,39.31184,12.25881,66.01973,-80.26314,-109.5191,-128.7337,-148.7757,-149.3807,-135.9615,-122.3365,-114.5634,-108.8967,-109.5905,-100.4044,-233.6857,-241.5522,-247.3707,-252.5305,-253.6247,-259.1518,-282.886,-337.6291,-396.0233,-443.9508,-488.3044,-526.6911,-565.6962,-605.6259,-652.6202,-676.1425,-730.704,-907.8412,-1110.065,-1110.544,-1230.398,-1380.719,-1384.225,191.9435,-146.1773,-0.3584307,0.7166523,-0.7241527,21
9,-677.9722,-11.32688,186.3431,147.3538,100.8771,-26.61073,40.22607,13.30206,67.83206,-81.67796,-108.8625,-128.8682,-147.6254,-148.7138,-136.5626,-121.7722,-114.6781,-109.7914,-111.8868,-101.6932,-232.6512,-247.6577,-247.7582,-255.2647,-255.7228,-259.514,-281.3389,-335.8133,-395.8036,-442.2868,-488.5253,-527.0416,-565.3354,-606.4723,-652.4972,-676.9948,-738.6719,-895.0142,-1110.83,-1110.294,-1230.521,-1380.228,-1385.294,190.8085,-152.0097,0.119371,-0.5966204,-0.6034687,21
10,-680.1219,-11.59016,187.5217,148.1294,102.322,-26.12031,39.83426,14.0845,67.1848,-78.84832,-109.2565,-127.9266,-145.4527,-147.1578,-133.4371,-120.7565,-113.8753,-108.8967,-110.7387,-100.791,-230.7114,-245.7497,-246.3373,-252.7493,-252.0203,-257.5819,-282.053,-336.9028,-396.243,-444.9492,-489.0775,-526.3406,-564.1331,-605.6259,-650.7745,-676.9948,-739.3962,-891.4374,-1110.83,-1112.173,-1230.645,-1380.473,-1383.75,189.5474,-149.8672,0.119371,0.8360407,0.6033691,21
11,-677.3004,-10.4054,189.7478,150.1975,102.716,-23.30037,43.36057,15.77978,70.42109,-76.27593,-106.2363,-126.0434,-143.7912,-145.4906,-131.7541,-118.9509,-113.8753,-108.2577,-107.5493,-98.7289,-229.6768,-242.3154,-239.1036,-246.9529,-251.1563,-256.9781,-280.2679,-335.5712,-394.9248,-441.6212,-487.0894,-522.9525,-565.095,-605.7468,-652.128,-675.5337,-737.2232,-886.1337,-1108.152,-1107.037,-1229.162,-1378.631,-1380.069,189.169,-145.9392,-1.194584,-0.2384552,-0.9655209,21
12,-673.001,-10.14212,190.9264,150.5853,102.5847,-23.42298,42.83815,16.171,68.73822,-77.4335,-105.4484,-126.447,-144.9414,-146.7132,-133.4371,-119.2894,-112.4992,-107.4908,-106.5288,-97.05341,-227.8664,-239.0083,-245.8206,-250.1245,-249.7988,-256.9781,-279.1968,-333.15,-392.508,-437.184,-482.4505,-520.8495,-561.9689,-602.6032,-647.2063,-672.0026,-735.1708,-884.037,-1105.602,-1104.907,-1228.42,-1376.051,-1379.12,191.1869,-147.1295,0.477723,0.8360407,0.2413168,21
13,-676.8973,-10.27376,190.5335,149.939,104.0295,-24.15862,43.22996,16.171,69.12657,-77.30489,-107.812,-126.5815,-146.603,-146.7132,-135.12,-121.0951,-111.2378,-105.7015,-106.4012,-97.18229,-229.0302,-238.8811,-241.0412,-247.6091,-251.1563,-249.3703,-275.8645,-330.7289,-390.7503,-433.3014,-479.4683,-517.695,-558.8429,-600.0641,-645.7298,-671.272,-730.2211,-895.6308,-1102.414,-1103.154,-1226.318,-1374.7,-1374.136,190.5563,-144.3918,0.5971742,1.074818,0.7240532,21
