0,178.115,68.15579,-185.5622,-198.561,-205.8385,-249.2634,-232.2825,-240.0452,-225.9701,-252.3564,-248.9741,-245.493,-236.0696,-210.511,-209.4478,-208.5581,-200.6033,-91.89822,-154.7514,-64.18808,-119.7559,-142.721,-209.9106,-295.4021,-373.8339,-367.232,-370.0011,-375.278,-388.5538,-404.0162,-415.4072,-420.1412,-425.3848,-429.4644,-435.0355,-425.6799,-444.8845,-460.5124,-471.5956,-463.5755,-436.4338,-334.3229,-103.1364,194.9705,-151.2957,-0.8362179,0.7166541,-0.8448208,21
1,177.5769,68.81493,-189.0929,-201.0139,-207.1504,-251.5929,-235.8038,-243.9504,-229.9775,-254.2857,-251.6004,-247.2417,-238.2423,-211.7336,-211.2513,-208.5581,-200.9474,-90.87575,-144.0353,-67.66795,-119.8852,-144.5017,-216.111,-307.8698,-372.3529,-365.6621,-369.7631,-374.0675,-387.5651,-401.6866,-414.0818,-420.9591,-426.5871,-431.6407,-435.1586,-426.8975,-444.0397,-460.1422,-470.7025,-462.5724,-436.8049,-334.0771,-102.8991,191.061,-150.5815,0.1193886,0.000322467,0.120652,21
2,177.3078,67.76031,-189.0929,-202.8213,-208.987,-251.8381,-235.6734,-241.8677,-229.4604,-254.8002,-250.0246,-246.0311,-235.3027,-211.9559,-210.5299,-210.9281,-199.6858,-86.65804,-139.5703,-64.57473,-118.98,-141.8306,-204.7437,-296.7145,-373.2168,-365.7829,-369.7631,-374.7939,-387.8947,-403.4615,-414.5236,-419.4403,-425.024,-429.5095,-433.9279,-425.9234,-442.8327,-460.389,-470.0645,-463.9517,-436.4338,-335.552,-103.2551,193.7094,-154.2715,0.7166415,0.8360428,0.120652,21
3,177.0388,67.76031,-187.0006,-201.143,-208.0687,-251.3477,-232.8042,-240.8263,-226.7457,-253.2567,-250.5499,-244.5514,-233.769,-210.7333,-209.4478,-209.7995,-202.5531,-87.16927,-144.0353,-59.80602,-121.0491,-143.8657,-209.0064,-304.2607,-370.625,-366.5074,-368.454,-372.7359,-386.906,-401.7976,-412.7564,-419.5571,-426.7073,-429.7512,-435.6508,-426.1669,-443.919,-459.5252,-469.2989,-461.0677,-435.939,-334.3229,-101.0002,190.1782,-151.4147,-0.3584146,0.000322467,0.8447534,21
4,178.115,67.62849,-188.1775,-200.7557,-209.643,-250.2442,-235.1518,-242.5185,-228.5555,-254.5429,-251.6004,-248.3178,-239.137,-213.2896,-214.0167,-210.3638,-198.8829,-88.31956,-143.9077,-64.05919,-118.592,-142.5938,-208.6189,-302.0735,-368.7737,-364.0923,-367.8589,-372.7359,-385.5877,-400.0227,-412.425,-418.0383,-424.6634,-429.0258,-432.3281,-423.8535,-440.4187,-456.5638,-465.471,-458.0583,-435.1967,-331.8647,-100.7628,195.6011,-148.7961,0.8360927,1.07482,-0.3620844,21
5,175.0209,67.49666,-191.0544,-205.0161,-210.4301,-252.819,-237.3689,-244.4711,-231.658,-256.0864,-252.1257,-249.1249,-239.3926,-214.4011,-212.4537,-213.0723,-194.8686,-86.78584,-138.9324,-58.00164,-117.5575,-140.9402,-205.9062,-299.1206,-369.0206,-361.4355,-365.8358,-371.0411,-385.2582,-397.915,-409.8847,-417.571,-422.2587,-426.3664,-430.8512,-422.5142,-438.3669,-456.8105,-464.7055,-458.6852,-434.4545,-332.6021,-98.15184,197.2406,-147.1297,0.2388382,0.2390997,0.7240692,21
6,177.5769,67.89214,-187.6544,-201.6594,-209.9053,-252.6963,-233.7171,-241.9978,-228.297,-256.0864,-251.9943,-247.3762,-237.0921,-212.845,-211.2513,-211.0409,-196.0155,-86.2746,-146.0765,-59.54825,-117.5575,-143.2298,-211.7191,-298.7925,-368.1566,-362.0393,-365.3597,-370.1937,-383.9399,-396.0291,-408.5593,-416.169,-421.4171,-424.7948,-430.3589,-420.6877,-438.7291,-454.3426,-464.7055,-457.3059,-433.836,-331.1272,-97.91447,192.9527,-149.9864,-0.2389634,-0.477232,0.7240692,21
7,179.3257,66.96935,-188.3083,-200.8848,-210.8237,-251.7155,-235.9342,-243.1694,-228.814,-255.9577,-252.1257,-249.1249,-238.2423,-212.9562,-212.4537,-211.0409,-195.2127,-86.2746,-155.5168,-58.13052,-116.6523,-135.9796,-210.5565,-298.6831,-365.0712,-357.692,-363.8126,-368.9831,-381.5232,-392.1466,-404.4726,-413.2482,-419.7338,-423.2233,-427.2823,-418.7395,-435.4703,-452.2449,-462.2811,-454.5473,-432.5989,-329.5294,-96.13425,193.8355,-146.8916,0.5971903,0.7166541,-1.568925,21
8,178.115,67.89214,-190.0082,-203.2086,-211.3484,-252.8189,-237.3689,-245.6427,-232.6922,-256.9867,-253.9641,-250.201,-241.3098,-214.7345,-212.4537,-211.2666,-183.3991,-80.52319,-143.2699,-53.4907,-114.9711,-132.7997,-197.3808,-293.9804,-363.7136,-357.209,-362.0275,-366.9252,-380.8641,-390.9263,-402.5949,-410.6779,-416.0066,-419.3549,-423.5904,-415.0867,-431.608,-449.9004,-458.5808,-453.4188,-431.4856,-329.4064,-94.11666,193.5833,-145.8204,-0.7167667,-0.1190661,0.362017,21
9,176.3661,67.10117,-191.7082,-204.6287,-213.4474,-254.7806,-237.2384,-245.7729,-232.3043,-258.6588,-253.5701,-248.4523,-239.6483,-214.4011,-211.9727,-213.4109,-193.1482,-78.60605,-129.492,-56.19726,-114.3245,-138.0147,-199.4475,-283.7,-362.6028,-354.7938,-360.4804,-364.2619,-378.7769,-390.0389,-401.0486,-407.5234,-415.0447,-417.2999,-422.852,-414.7214,-431.8494,-448.1728,-457.8152,-450.1586,-429.9242,-326.8253,-93.2859,194.466,-144.0349,-0.2389634,-0.1190661,-0.1207162,21
