0,-978.0119,-122.5621,195.9025,168.2935,126.7531,-8.342443,63.7348,35.0799,91.39219,-70.23078,-105.5797,-130.4823,-153.6324,-164.8298,-153.1518,-139.4904,-118.1183,-107.6186,-112.9073,-109.4262,-277.6541,-287.8515,-276.0471,-288.1835,-290.403,-285.2357,-295.0248,-304.2174,-330.0015,-377.8359,-440.3686,-495.1465,-554.7548,-614.5728,-678.9511,-721.0482,-824.2655,-868.4963,-1275.704,-1348.669,-1407.556,-1591.026,-1705.113,188.9167,-160.6988,-1.075125,0.1197099,0.4826433,21
1,-978.2803,-122.1672,193.2834,168.4227,126.6217,-10.30414,61.38392,33.25421,89.32095,-72.93179,-107.4181,-131.424,-156.3164,-165.2744,-156.638,-141.2961,-120.6411,-109.5357,-113.1625,-110.0706,-275.4556,-289.7595,-282.5058,-288.949,-289.7859,-288.3755,-293.0017,-303.8542,-327.2552,-364.3023,-428.6607,-499.2355,-554.3941,-615.7818,-678.2129,-721.5349,-822.3339,-867.1396,-1279.147,-1347.166,-1407.062,-1589.552,-1701.551,191.8173,-158.0801,-7.06E-05,0.3584867,-0.2414581,21
2,-982.4418,-123.8785,192.2358,166.3546,125.8336,-11.77541,59.55547,31.81974,88.15589,-73.31765,-109.5191,-133.0381,-157.2111,-166.9416,-156.1571,-143.3275,-119.1503,-109.2801,-114.4382,-110.5862,-277.9127,-294.8473,-288.0602,-295.8391,-295.0929,-296.4664,-297.048,-305.549,-323.63,-344.7785,-407.1227,-490.1227,-550.0657,-609.3737,-674.2755,-716.0601,-818.5914,-859.1226,-1278.254,-1339.899,-1404.589,-1586.727,-1691.931,193.9612,-155.8186,-1.075125,-0.3578436,0.4826433,21
3,-977.7434,-122.1672,192.4977,166.4839,126.359,-11.77541,61.12271,30.77649,89.06206,-72.80317,-109.913,-133.9798,-158.1057,-167.0527,-156.638,-142.7632,-118.4623,-109.0245,-113.0349,-112.2617,-282.6975,-300.9528,-299.5567,-302.0729,-298.7954,-301.0552,-298.8331,-304.2174,-321.7625,-351.3234,-412.9767,-474.4673,-538.6436,-600.1848,-665.5395,-710.9503,-815.2111,-857.0259,-1274.556,-1337.017,-1402.982,-1583.41,-1691.812,191.8173,-159.3895,0.5971807,0.3584867,0.2412751,21
4,-972.2396,-122.1672,193.6763,165.8376,125.8336,-12.26583,58.90244,30.51567,85.82576,-75.50418,-110.4383,-135.0558,-158.8726,-169.3868,-158.2007,-143.5532,-119.7237,-110.047,-114.1831,-112.1328,-282.8268,-300.1896,-293.3564,-297.3701,-296.0802,-295.2588,-295.7389,-301.6752,-320.664,-355.3169,-418.3888,-479.3742,-541.4089,-603.9329,-670.0921,-715.2084,-819.5572,-859.4926,-1276.979,-1340.4,-1402.364,-1584.024,-1693.831,188.9167,-159.8656,-7.06E-05,0.000321464,0.120591,21
5,-978.9515,-122.5621,191.712,164.545,125.0455,-13.7371,58.51063,30.64608,87.37918,-75.37556,-110.8322,-134.5178,-157.8501,-168.2753,-157.9603,-143.7789,-118.6917,-108.8967,-113.1625,-110.1995,-281.5336,-294.0842,-286.381,-297.8076,-295.3397,-294.5342,-294.4298,-300.9489,-320.4443,-352.9874,-416.0693,-481.594,-541.8898,-604.5375,-670.2151,-714.2351,-817.1427,-861.2194,-1278.637,-1340.526,-1401.251,-1584.147,-1694.781,192.1957,-157.485,-0.4778723,0.5972635,-0.6035104,21
6,-983.9185,-123.3519,192.2358,165.4498,124.7828,-11.40759,60.4697,32.08055,89.06206,-73.06041,-108.2059,-132.0965,-155.8051,-167.1639,-155.6763,-142.1989,-119.4944,-109.0245,-112.7798,-110.5862,-283.0854,-293.5754,-288.7061,-296.6046,-296.8207,-294.8965,-295.0248,-301.7963,-320.5541,-361.7509,-423.1382,-482.6455,-541.8898,-605.3838,-671.3225,-713.7485,-819.1951,-859.8627,-1277.234,-1339.398,-1401.498,-1582.673,-1691.337,189.1689,-159.8656,-0.3584227,0.000321464,-0.1207772,21
7,-986.3348,-123.4836,193.4144,166.4839,125.8337,-10.54935,62.16749,32.34136,90.22712,-72.41731,-108.9938,-131.8275,-155.4217,-165.1633,-153.1518,-140.5061,-120.8705,-111.0694,-115.3312,-113.035,-285.4131,-297.9001,-288.7061,-294.0892,-292.3777,-288.9792,-294.0728,-304.3385,-324.1793,-375.8391,-435.1774,-486.3841,-545.2563,-609.1319,-673.7834,-717.0333,-820.0401,-863.6861,-1281.952,-1338.27,-1399.273,-1581.076,-1693,187.4034,-162.9603,0.5971807,0.000321464,-0.3621422,21
8,-984.3211,-123.6152,195.2477,169.4568,125.3083,-9.936318,62.68991,34.03665,91.00383,-72.54594,-106.6302,-131.2894,-154.7827,-165.6078,-153.7529,-139.7161,-120.1824,-109.7913,-113.4176,-112.0039,-283.3441,-288.9963,-277.5972,-289.824,-293.1182,-287.1678,-291.4546,-303.4911,-322.7512,-365.7444,-430.5384,-495.6138,-551.5085,-612.88,-675.2599,-716.9117,-820.2816,-862.8229,-1279.657,-1341.027,-1399.396,-1582.182,-1692.287,188.6645,-156.6518,-0.3584227,-0.2384552,0.3619592,21
9,-985.6636,-124.1418,194.593,168.1642,126.2277,-10.67196,62.2981,33.64543,90.22712,-71.25974,-108.0746,-130.8859,-153.6324,-164.2741,-153.0316,-140.2804,-119.265,-109.0245,-113.9279,-111.2306,-283.8613,-291.5402,-281.9891,-289.7146,-292.5011,-294.4134,-294.9059,-302.4016,-320.7739,-362.4165,-425.3472,-492.8098,-549.1038,-609.7365,-674.8907,-715.4518,-820.5229,-860.9728,-1279.657,-1339.147,-1398.655,-1580.462,-1691.812,192.3218,-160.1037,-0.2389715,0.1197099,0.6033274,21
