waveform	[0]
t0	12/31/1903  18:00:00.000000
delta t	1.000000

time	Y[0]
12/31/1903  18:09:34.000000	2.298531E+0
12/31/1903  18:09:35.000000	2.203822E+0
12/31/1903  18:09:36.000000	2.073110E+0
12/31/1903  18:09:37.000000	2.214525E+0
12/31/1903  18:09:38.000000	2.286530E+0
12/31/1903  18:09:39.000000	2.256366E+0
12/31/1903  18:09:40.000000	2.216471E+0
12/31/1903  18:09:41.000000	2.173009E+0
12/31/1903  18:09:42.000000	2.331614E+0
12/31/1903  18:09:43.000000	2.388050E+0
12/31/1903  18:09:44.000000	2.370211E+0
12/31/1903  18:09:45.000000	2.308586E+0
12/31/1903  18:09:46.000000	2.335506E+0
12/31/1903  18:09:47.000000	2.413674E+0
12/31/1903  18:09:48.000000	2.355616E+0
12/31/1903  18:09:49.000000	2.370860E+0
12/31/1903  18:09:50.000000	2.388699E+0
12/31/1903  18:09:51.000000	2.389672E+0
12/31/1903  18:09:52.000000	2.478543E+0
12/31/1903  18:09:53.000000	2.466218E+0
12/31/1903  18:09:54.000000	2.492166E+0
12/31/1903  18:09:55.000000	2.525249E+0
12/31/1903  18:09:56.000000	2.554765E+0
12/31/1903  18:09:57.000000	2.521357E+0
12/31/1903  18:09:58.000000	2.491517E+0
12/31/1903  18:09:59.000000	2.457785E+0
12/31/1903  18:10:00.000000	2.445136E+0
12/31/1903  18:10:01.000000	2.471732E+0
12/31/1903  18:10:02.000000	2.553467E+0
12/31/1903  18:10:03.000000	2.574550E+0
12/31/1903  18:10:04.000000	2.624824E+0
12/31/1903  18:10:05.000000	2.608606E+0
12/31/1903  18:10:06.000000	2.590767E+0
12/31/1903  18:10:07.000000	2.560603E+0
12/31/1903  18:10:08.000000	2.620283E+0
12/31/1903  18:10:09.000000	2.642014E+0
12/31/1903  18:10:10.000000	2.645582E+0
12/31/1903  18:10:11.000000	2.620283E+0
12/31/1903  18:10:12.000000	2.613147E+0
12/31/1903  18:10:13.000000	2.618012E+0
12/31/1903  18:10:14.000000	2.624824E+0
12/31/1903  18:10:15.000000	2.661150E+0
12/31/1903  18:10:16.000000	2.672503E+0
12/31/1903  18:10:17.000000	2.627743E+0
12/31/1903  18:10:18.000000	2.464921E+0
12/31/1903  18:10:19.000000	2.430864E+0
12/31/1903  18:10:20.000000	2.470435E+0
12/31/1903  18:10:21.000000	2.408484E+0
12/31/1903  18:10:22.000000	2.523303E+0
12/31/1903  18:10:23.000000	2.531412E+0
12/31/1903  18:10:24.000000	2.571955E+0
12/31/1903  18:10:25.000000	2.573252E+0
12/31/1903  18:10:26.000000	2.458109E+0
12/31/1903  18:10:27.000000	2.435405E+0
12/31/1903  18:10:28.000000	2.449676E+0
12/31/1903  18:10:29.000000	2.413998E+0
12/31/1903  18:10:30.000000	2.326100E+0
12/31/1903  18:10:31.000000	2.171063E+0
12/31/1903  18:10:32.000000	2.086084E+0
12/31/1903  18:10:33.000000	2.029323E+0
12/31/1903  18:10:34.000000	2.007268E+0
12/31/1903  18:10:35.000000	2.089003E+0
12/31/1903  18:10:36.000000	2.206741E+0
12/31/1903  18:10:37.000000	2.208687E+0
12/31/1903  18:10:38.000000	2.229769E+0
12/31/1903  18:10:39.000000	2.245014E+0
12/31/1903  18:10:40.000000	2.219390E+0
12/31/1903  18:10:41.000000	2.243068E+0
12/31/1903  18:10:42.000000	2.365995E+0
12/31/1903  18:10:43.000000	2.452595E+0
12/31/1903  18:10:44.000000	2.444811E+0
12/31/1903  18:10:45.000000	2.475300E+0
12/31/1903  18:10:46.000000	2.430216E+0
12/31/1903  18:10:47.000000	2.335506E+0
12/31/1903  18:10:48.000000	2.215174E+0
12/31/1903  18:10:49.000000	2.188577E+0
12/31/1903  18:10:50.000000	2.376050E+0
12/31/1903  18:10:51.000000	2.309559E+0
12/31/1903  18:10:52.000000	2.341669E+0
12/31/1903  18:10:53.000000	2.353021E+0
12/31/1903  18:10:54.000000	2.288800E+0
12/31/1903  18:10:55.000000	2.298206E+0
12/31/1903  18:10:56.000000	2.292044E+0
12/31/1903  18:10:57.000000	2.218742E+0
12/31/1903  18:10:58.000000	2.190848E+0
12/31/1903  18:10:59.000000	2.177874E+0
12/31/1903  18:11:00.000000	2.174306E+0
12/31/1903  18:11:01.000000	2.170414E+0
12/31/1903  18:11:02.000000	2.128249E+0
12/31/1903  18:11:03.000000	2.104896E+0
12/31/1903  18:11:04.000000	2.130519E+0
12/31/1903  18:11:05.000000	2.116572E+0
12/31/1903  18:11:06.000000	2.095490E+0
12/31/1903  18:11:07.000000	2.099058E+0
12/31/1903  18:11:08.000000	2.106193E+0
12/31/1903  18:11:09.000000	2.158737E+0
12/31/1903  18:11:10.000000	2.188577E+0
12/31/1903  18:11:11.000000	2.210957E+0
12/31/1903  18:11:12.000000	2.264799E+0
12/31/1903  18:11:13.000000	2.255068E+0
12/31/1903  18:11:14.000000	2.231391E+0
12/31/1903  18:11:15.000000	2.215174E+0
12/31/1903  18:11:16.000000	2.184685E+0
12/31/1903  18:11:17.000000	2.206092E+0
12/31/1903  18:11:18.000000	2.209336E+0
12/31/1903  18:11:19.000000	2.158413E+0
12/31/1903  18:11:20.000000	2.127925E+0
12/31/1903  18:11:21.000000	2.093544E+0
12/31/1903  18:11:22.000000	2.169117E+0
12/31/1903  18:11:23.000000	2.158737E+0
12/31/1903  18:11:24.000000	2.245014E+0
12/31/1903  18:11:25.000000	2.176577E+0
12/31/1903  18:11:26.000000	2.086084E+0
12/31/1903  18:11:27.000000	2.037432E+0
12/31/1903  18:11:28.000000	2.052352E+0
12/31/1903  18:11:29.000000	2.250852E+0
12/31/1903  18:11:30.000000	2.274205E+0
12/31/1903  18:11:31.000000	2.303072E+0
12/31/1903  18:11:32.000000	2.221012E+0
12/31/1903  18:11:33.000000	2.257014E+0
12/31/1903  18:11:34.000000	2.426972E+0
12/31/1903  18:11:35.000000	2.549575E+0
12/31/1903  18:11:36.000000	2.516167E+0
12/31/1903  18:11:37.000000	2.525898E+0
12/31/1903  18:11:38.000000	2.555413E+0
12/31/1903  18:11:39.000000	2.531087E+0
12/31/1903  18:11:40.000000	2.462326E+0
12/31/1903  18:11:41.000000	2.368914E+0
12/31/1903  18:11:42.000000	2.432810E+0
12/31/1903  18:11:43.000000	2.447730E+0
12/31/1903  18:11:44.000000	2.461353E+0
12/31/1903  18:11:45.000000	2.535953E+0
12/31/1903  18:11:46.000000	2.566441E+0
12/31/1903  18:11:47.000000	2.514546E+0
12/31/1903  18:11:48.000000	2.441243E+0
12/31/1903  18:11:49.000000	2.314099E+0
12/31/1903  18:11:50.000000	2.291071E+0
12/31/1903  18:11:51.000000	2.280367E+0
12/31/1903  18:11:52.000000	2.319613E+0
12/31/1903  18:11:53.000000	2.385131E+0
12/31/1903  18:11:54.000000	2.365995E+0
12/31/1903  18:11:55.000000	2.291720E+0
12/31/1903  18:11:56.000000	2.321235E+0
12/31/1903  18:11:57.000000	2.197335E+0
12/31/1903  18:11:58.000000	2.331290E+0
12/31/1903  18:11:59.000000	2.301450E+0
12/31/1903  18:12:00.000000	2.284908E+0
12/31/1903  18:12:01.000000	2.314099E+0
12/31/1903  18:12:02.000000	2.285233E+0
12/31/1903  18:12:03.000000	2.219066E+0
12/31/1903  18:12:04.000000	2.089652E+0
12/31/1903  18:12:05.000000	2.014079E+0
12/31/1903  18:12:06.000000	2.067596E+0
12/31/1903  18:12:07.000000	2.032242E+0
12/31/1903  18:12:08.000000	2.078300E+0
12/31/1903  18:12:09.000000	2.188577E+0
12/31/1903  18:12:10.000000	2.308586E+0
12/31/1903  18:12:11.000000	2.246311E+0
12/31/1903  18:12:12.000000	2.155170E+0
12/31/1903  18:12:13.000000	2.421458E+0
12/31/1903  18:12:14.000000	2.389672E+0
12/31/1903  18:12:15.000000	2.451298E+0
12/31/1903  18:12:16.000000	2.435729E+0
12/31/1903  18:12:17.000000	2.354643E+0
12/31/1903  18:12:18.000000	2.238527E+0
12/31/1903  18:12:19.000000	2.168792E+0
12/31/1903  18:12:20.000000	2.173333E+0
12/31/1903  18:12:21.000000	2.154197E+0
12/31/1903  18:12:22.000000	2.171711E+0
12/31/1903  18:12:23.000000	2.188577E+0
12/31/1903  18:12:24.000000	2.163278E+0
12/31/1903  18:12:25.000000	2.080246E+0
12/31/1903  18:12:26.000000	2.042297E+0
12/31/1903  18:12:27.000000	2.084462E+0
12/31/1903  18:12:28.000000	2.124357E+0
12/31/1903  18:12:29.000000	2.146412E+0
12/31/1903  18:12:30.000000	2.164251E+0
12/31/1903  18:12:31.000000	2.169117E+0
12/31/1903  18:12:32.000000	2.130195E+0
12/31/1903  18:12:33.000000	2.067920E+0
12/31/1903  18:12:34.000000	1.993645E+0
12/31/1903  18:12:35.000000	1.939804E+0
12/31/1903  18:12:36.000000	1.926830E+0
12/31/1903  18:12:37.000000	1.955372E+0
12/31/1903  18:12:38.000000	2.002402E+0
12/31/1903  18:12:39.000000	2.061434E+0
12/31/1903  18:12:40.000000	2.125005E+0
12/31/1903  18:12:41.000000	2.158737E+0
12/31/1903  18:12:42.000000	2.161657E+0
12/31/1903  18:12:43.000000	2.151602E+0
12/31/1903  18:12:44.000000	2.116248E+0
12/31/1903  18:12:45.000000	2.117870E+0
12/31/1903  18:12:46.000000	2.194740E+0
12/31/1903  18:12:47.000000	2.222309E+0
12/31/1903  18:12:48.000000	2.161981E+0
12/31/1903  18:12:49.000000	2.125330E+0
12/31/1903  18:12:50.000000	2.127925E+0
12/31/1903  18:12:51.000000	2.073759E+0
12/31/1903  18:12:52.000000	2.045865E+0
12/31/1903  18:12:53.000000	2.026404E+0
12/31/1903  18:12:54.000000	1.971265E+0
12/31/1903  18:12:55.000000	1.932344E+0
12/31/1903  18:12:56.000000	1.926830E+0
12/31/1903  18:12:57.000000	1.947588E+0
12/31/1903  18:12:58.000000	1.948561E+0
12/31/1903  18:12:59.000000	1.933965E+0
12/31/1903  18:13:00.000000	1.980347E+0
12/31/1903  18:13:01.000000	2.039378E+0
12/31/1903  18:13:02.000000	2.080246E+0
12/31/1903  18:13:03.000000	2.101004E+0
12/31/1903  18:13:04.000000	2.093219E+0
12/31/1903  18:13:05.000000	2.080246E+0
12/31/1903  18:13:06.000000	2.103599E+0
12/31/1903  18:13:07.000000	2.147061E+0
12/31/1903  18:13:08.000000	2.225228E+0
12/31/1903  18:13:09.000000	2.314424E+0
12/31/1903  18:13:10.000000	2.353670E+0
12/31/1903  18:13:11.000000	2.308910E+0
12/31/1903  18:13:12.000000	2.302423E+0
12/31/1903  18:13:13.000000	2.318965E+0
12/31/1903  18:13:14.000000	2.313126E+0
12/31/1903  18:13:15.000000	2.273232E+0
12/31/1903  18:13:16.000000	2.269664E+0
12/31/1903  18:13:17.000000	2.234959E+0
12/31/1903  18:13:18.000000	2.213552E+0
12/31/1903  18:13:19.000000	2.197010E+0
12/31/1903  18:13:20.000000	2.192145E+0
12/31/1903  18:13:21.000000	2.197659E+0
12/31/1903  18:13:22.000000	2.206092E+0
12/31/1903  18:13:23.000000	2.204146E+0
12/31/1903  18:13:24.000000	2.192145E+0
12/31/1903  18:13:25.000000	2.124681E+0
12/31/1903  18:13:26.000000	2.122086E+0
12/31/1903  18:13:27.000000	2.192469E+0
12/31/1903  18:13:28.000000	2.136682E+0
12/31/1903  18:13:29.000000	2.167170E+0
12/31/1903  18:13:30.000000	2.167819E+0
12/31/1903  18:13:31.000000	2.155818E+0
12/31/1903  18:13:32.000000	2.155170E+0
12/31/1903  18:13:33.000000	2.152251E+0
12/31/1903  18:13:34.000000	2.149980E+0
12/31/1903  18:13:35.000000	2.136682E+0
12/31/1903  18:13:36.000000	2.146088E+0
12/31/1903  18:13:37.000000	2.141223E+0
12/31/1903  18:13:38.000000	2.099058E+0
12/31/1903  18:13:39.000000	2.054622E+0
12/31/1903  18:13:40.000000	2.049108E+0
12/31/1903  18:13:41.000000	2.061109E+0
12/31/1903  18:13:42.000000	2.076678E+0
12/31/1903  18:13:43.000000	2.093219E+0
12/31/1903  18:13:44.000000	2.108139E+0
12/31/1903  18:13:45.000000	2.128573E+0
12/31/1903  18:13:46.000000	2.149007E+0
12/31/1903  18:13:47.000000	2.171063E+0
12/31/1903  18:13:48.000000	2.209336E+0
12/31/1903  18:13:49.000000	2.227499E+0
12/31/1903  18:13:50.000000	2.236581E+0
12/31/1903  18:13:51.000000	2.230094E+0
12/31/1903  18:13:52.000000	2.200254E+0
12/31/1903  18:13:53.000000	2.177874E+0
12/31/1903  18:13:54.000000	2.181442E+0
12/31/1903  18:13:55.000000	2.162305E+0
12/31/1903  18:13:56.000000	2.173982E+0
12/31/1903  18:13:57.000000	2.207065E+0
12/31/1903  18:13:58.000000	2.285557E+0
12/31/1903  18:13:59.000000	2.384483E+0
12/31/1903  18:14:00.000000	2.369238E+0
12/31/1903  18:14:01.000000	2.339074E+0
12/31/1903  18:14:02.000000	2.317667E+0
12/31/1903  18:14:03.000000	2.309883E+0
12/31/1903  18:14:04.000000	2.309234E+0
12/31/1903  18:14:05.000000	2.360157E+0
12/31/1903  18:14:06.000000	2.391294E+0
12/31/1903  18:14:07.000000	2.349778E+0
12/31/1903  18:14:08.000000	2.302747E+0
12/31/1903  18:14:09.000000	2.245338E+0
12/31/1903  18:14:10.000000	2.308261E+0
12/31/1903  18:14:11.000000	2.350426E+0
12/31/1903  18:14:12.000000	2.356913E+0
12/31/1903  18:14:13.000000	2.307937E+0
12/31/1903  18:14:14.000000	2.186307E+0
12/31/1903  18:14:15.000000	2.194740E+0
12/31/1903  18:14:16.000000	2.293017E+0
12/31/1903  18:14:17.000000	2.314099E+0
12/31/1903  18:14:18.000000	2.256366E+0
12/31/1903  18:14:19.000000	2.195389E+0
12/31/1903  18:14:20.000000	2.185658E+0
12/31/1903  18:14:21.000000	2.171387E+0
12/31/1903  18:14:22.000000	2.221985E+0
12/31/1903  18:14:23.000000	2.276475E+0
12/31/1903  18:14:24.000000	2.375725E+0
12/31/1903  18:14:25.000000	2.493788E+0
12/31/1903  18:14:26.000000	2.476597E+0
12/31/1903  18:14:27.000000	2.418215E+0
12/31/1903  18:14:28.000000	2.485355E+0
12/31/1903  18:14:29.000000	2.580064E+0
12/31/1903  18:14:30.000000	2.641365E+0
12/31/1903  18:14:31.000000	2.558008E+0
12/31/1903  18:14:32.000000	2.611525E+0
12/31/1903  18:14:33.000000	2.599200E+0
12/31/1903  18:14:34.000000	2.582983E+0
12/31/1903  18:14:35.000000	2.593038E+0
12/31/1903  18:14:36.000000	2.624499E+0
12/31/1903  18:14:37.000000	2.664718E+0
12/31/1903  18:14:38.000000	2.626445E+0
12/31/1903  18:14:39.000000	2.604390E+0
12/31/1903  18:14:40.000000	2.573577E+0
12/31/1903  18:14:41.000000	2.564495E+0
12/31/1903  18:14:42.000000	2.535628E+0
12/31/1903  18:14:43.000000	2.505788E+0
12/31/1903  18:14:44.000000	2.476921E+0
12/31/1903  18:14:45.000000	2.476921E+0
12/31/1903  18:14:46.000000	2.453244E+0
12/31/1903  18:14:47.000000	2.471408E+0
12/31/1903  18:14:48.000000	2.464596E+0
12/31/1903  18:14:49.000000	2.506761E+0
12/31/1903  18:14:50.000000	2.553467E+0
12/31/1903  18:14:51.000000	2.564819E+0
12/31/1903  18:14:52.000000	2.518762E+0
12/31/1903  18:14:53.000000	2.443838E+0
12/31/1903  18:14:54.000000	2.495085E+0
12/31/1903  18:14:55.000000	2.513248E+0
12/31/1903  18:14:56.000000	2.509681E+0
12/31/1903  18:14:57.000000	2.483408E+0
12/31/1903  18:14:58.000000	2.492166E+0
12/31/1903  18:14:59.000000	2.575199E+0
12/31/1903  18:15:00.000000	2.616391E+0
12/31/1903  18:15:01.000000	2.584280E+0
12/31/1903  18:15:02.000000	2.618661E+0
12/31/1903  18:15:03.000000	2.562549E+0
12/31/1903  18:15:04.000000	2.565793E+0
12/31/1903  18:15:05.000000	2.649150E+0
12/31/1903  18:15:06.000000	2.653042E+0
12/31/1903  18:15:07.000000	2.614445E+0
12/31/1903  18:15:08.000000	2.628391E+0
12/31/1903  18:15:09.000000	2.623851E+0
12/31/1903  18:15:10.000000	2.595632E+0
12/31/1903  18:15:11.000000	2.576172E+0
12/31/1903  18:15:12.000000	2.618661E+0
12/31/1903  18:15:13.000000	2.576820E+0
12/31/1903  18:15:14.000000	2.559306E+0
12/31/1903  18:15:15.000000	2.563198E+0
12/31/1903  18:15:16.000000	2.496382E+0
12/31/1903  18:15:17.000000	2.470110E+0
12/31/1903  18:15:18.000000	2.512600E+0
12/31/1903  18:15:19.000000	2.566766E+0
12/31/1903  18:15:20.000000	2.647204E+0
12/31/1903  18:15:21.000000	2.661150E+0
12/31/1903  18:15:22.000000	2.648825E+0
12/31/1903  18:15:23.000000	2.549251E+0
12/31/1903  18:15:24.000000	2.538547E+0
12/31/1903  18:15:25.000000	2.426648E+0
12/31/1903  18:15:26.000000	2.457785E+0
12/31/1903  18:15:27.000000	2.483408E+0
12/31/1903  18:15:28.000000	2.534331E+0
12/31/1903  18:15:29.000000	2.454542E+0
12/31/1903  18:15:30.000000	2.430540E+0
12/31/1903  18:15:31.000000	2.430216E+0
12/31/1903  18:15:32.000000	2.447406E+0
12/31/1903  18:15:33.000000	2.495085E+0
12/31/1903  18:15:34.000000	2.536601E+0
12/31/1903  18:15:35.000000	2.413350E+0
12/31/1903  18:15:36.000000	2.416917E+0
12/31/1903  18:15:37.000000	2.402322E+0
12/31/1903  18:15:38.000000	2.453893E+0
12/31/1903  18:15:39.000000	2.355291E+0
12/31/1903  18:15:40.000000	2.431513E+0
12/31/1903  18:15:41.000000	2.470435E+0
12/31/1903  18:15:42.000000	2.468164E+0
12/31/1903  18:15:43.000000	2.419836E+0
12/31/1903  18:15:44.000000	2.404592E+0
12/31/1903  18:15:45.000000	2.401997E+0
12/31/1903  18:15:46.000000	2.458758E+0
12/31/1903  18:15:47.000000	2.377347E+0
12/31/1903  18:15:48.000000	2.343291E+0
12/31/1903  18:15:49.000000	2.348805E+0
12/31/1903  18:15:50.000000	2.352372E+0
12/31/1903  18:15:51.000000	2.404592E+0
12/31/1903  18:15:52.000000	2.323506E+0
12/31/1903  18:15:53.000000	2.261555E+0
12/31/1903  18:15:54.000000	2.211930E+0
12/31/1903  18:15:55.000000	2.268691E+0
12/31/1903  18:15:56.000000	2.309883E+0
12/31/1903  18:15:57.000000	2.352048E+0
12/31/1903  18:15:58.000000	2.445784E+0
12/31/1903  18:15:59.000000	2.390321E+0
12/31/1903  18:16:00.000000	2.475300E+0
12/31/1903  18:16:01.000000	2.484381E+0
12/31/1903  18:16:02.000000	2.559306E+0
12/31/1903  18:16:03.000000	2.486652E+0
12/31/1903  18:16:04.000000	2.529790E+0
12/31/1903  18:16:05.000000	2.617688E+0
12/31/1903  18:16:06.000000	2.616066E+0
12/31/1903  18:16:07.000000	2.582659E+0
12/31/1903  18:16:08.000000	2.544061E+0
12/31/1903  18:16:09.000000	2.474975E+0
12/31/1903  18:16:10.000000	2.442216E+0
12/31/1903  18:16:11.000000	2.466218E+0
12/31/1903  18:16:12.000000	2.448703E+0
12/31/1903  18:16:13.000000	2.485355E+0
12/31/1903  18:16:14.000000	2.536926E+0
12/31/1903  18:16:15.000000	2.571955E+0
12/31/1903  18:16:16.000000	2.589145E+0
12/31/1903  18:16:17.000000	2.601471E+0
12/31/1903  18:16:18.000000	2.611850E+0
12/31/1903  18:16:19.000000	2.626445E+0
12/31/1903  18:16:20.000000	2.638122E+0
12/31/1903  18:16:21.000000	2.644609E+0
12/31/1903  18:16:22.000000	2.644609E+0
12/31/1903  18:16:23.000000	2.643960E+0
12/31/1903  18:16:24.000000	2.644933E+0
12/31/1903  18:16:25.000000	2.646879E+0
12/31/1903  18:16:26.000000	2.620607E+0
12/31/1903  18:16:27.000000	2.626445E+0
12/31/1903  18:16:28.000000	2.609904E+0
12/31/1903  18:16:29.000000	2.574874E+0
12/31/1903  18:16:30.000000	2.605687E+0
12/31/1903  18:16:31.000000	2.610228E+0
12/31/1903  18:16:32.000000	2.564495E+0
12/31/1903  18:16:33.000000	2.606660E+0
12/31/1903  18:16:34.000000	2.626445E+0
12/31/1903  18:16:35.000000	2.542115E+0
12/31/1903  18:16:36.000000	2.519735E+0
12/31/1903  18:16:37.000000	2.467840E+0
12/31/1903  18:16:38.000000	2.498004E+0
12/31/1903  18:16:39.000000	2.560603E+0
12/31/1903  18:16:40.000000	2.550548E+0
12/31/1903  18:16:41.000000	2.510978E+0
12/31/1903  18:16:42.000000	2.471408E+0
12/31/1903  18:16:43.000000	2.507086E+0
12/31/1903  18:16:44.000000	2.543088E+0
12/31/1903  18:16:45.000000	2.449352E+0
12/31/1903  18:16:46.000000	2.434108E+0
12/31/1903  18:16:47.000000	2.325776E+0
12/31/1903  18:16:48.000000	2.329992E+0
12/31/1903  18:16:49.000000	2.276475E+0
12/31/1903  18:16:50.000000	2.369238E+0
12/31/1903  18:16:51.000000	2.390321E+0
12/31/1903  18:16:52.000000	2.414971E+0
12/31/1903  18:16:53.000000	2.411403E+0
12/31/1903  18:16:54.000000	2.440595E+0
12/31/1903  18:16:55.000000	2.392916E+0
12/31/1903  18:16:56.000000	2.375401E+0
12/31/1903  18:16:57.000000	2.236581E+0
12/31/1903  18:16:58.000000	2.241446E+0
12/31/1903  18:16:59.000000	2.235283E+0
12/31/1903  18:17:00.000000	2.307613E+0
12/31/1903  18:17:01.000000	2.199281E+0
12/31/1903  18:17:02.000000	2.135060E+0
12/31/1903  18:17:03.000000	2.115275E+0
12/31/1903  18:17:04.000000	2.159710E+0
12/31/1903  18:17:05.000000	2.242419E+0
12/31/1903  18:17:06.000000	2.282313E+0
12/31/1903  18:17:07.000000	2.308261E+0
12/31/1903  18:17:08.000000	2.251825E+0
12/31/1903  18:17:09.000000	2.156791E+0
12/31/1903  18:17:10.000000	2.145115E+0
12/31/1903  18:17:11.000000	2.181766E+0
12/31/1903  18:17:12.000000	2.251176E+0
12/31/1903  18:17:13.000000	2.216147E+0
12/31/1903  18:17:14.000000	2.306315E+0
12/31/1903  18:17:15.000000	2.413674E+0
12/31/1903  18:17:16.000000	2.398430E+0
12/31/1903  18:17:17.000000	2.352372E+0
12/31/1903  18:17:18.000000	2.325452E+0
12/31/1903  18:17:19.000000	2.447406E+0
12/31/1903  18:17:20.000000	2.574874E+0
12/31/1903  18:17:21.000000	2.545683E+0
12/31/1903  18:17:22.000000	2.566441E+0
12/31/1903  18:17:23.000000	2.580712E+0
12/31/1903  18:17:24.000000	2.588172E+0
12/31/1903  18:17:25.000000	2.581686E+0
12/31/1903  18:17:26.000000	2.567090E+0
12/31/1903  18:17:27.000000	2.541791E+0
12/31/1903  18:17:28.000000	2.540169E+0
12/31/1903  18:17:29.000000	2.538223E+0
12/31/1903  18:17:30.000000	2.533358E+0
12/31/1903  18:17:31.000000	2.517140E+0
12/31/1903  18:17:32.000000	2.545359E+0
12/31/1903  18:17:33.000000	2.576820E+0
12/31/1903  18:17:34.000000	2.561252E+0
12/31/1903  18:17:35.000000	2.544710E+0
12/31/1903  18:17:36.000000	2.559306E+0
12/31/1903  18:17:37.000000	2.507410E+0
12/31/1903  18:17:38.000000	2.509032E+0
12/31/1903  18:17:39.000000	2.558008E+0
12/31/1903  18:17:40.000000	2.559954E+0
12/31/1903  18:17:41.000000	2.578442E+0
12/31/1903  18:17:42.000000	2.581361E+0
12/31/1903  18:17:43.000000	2.555413E+0
12/31/1903  18:17:44.000000	2.525574E+0
12/31/1903  18:17:45.000000	2.507086E+0
12/31/1903  18:17:46.000000	2.583632E+0
12/31/1903  18:17:47.000000	2.547953E+0
12/31/1903  18:17:48.000000	2.507734E+0
12/31/1903  18:17:49.000000	2.553467E+0
12/31/1903  18:17:50.000000	2.485355E+0
12/31/1903  18:17:51.000000	2.502221E+0
12/31/1903  18:17:52.000000	2.462002E+0
12/31/1903  18:17:53.000000	2.486003E+0
12/31/1903  18:17:54.000000	2.469786E+0
12/31/1903  18:17:55.000000	2.458109E+0
12/31/1903  18:17:56.000000	2.426648E+0
12/31/1903  18:17:57.000000	2.350751E+0
12/31/1903  18:17:58.000000	2.370860E+0
12/31/1903  18:17:59.000000	2.504167E+0
12/31/1903  18:18:00.000000	2.448703E+0
12/31/1903  18:18:01.000000	2.466218E+0
12/31/1903  18:18:02.000000	2.468813E+0
12/31/1903  18:18:03.000000	2.480165E+0
12/31/1903  18:18:04.000000	2.519087E+0
12/31/1903  18:18:05.000000	2.513573E+0
12/31/1903  18:18:06.000000	2.514870E+0
12/31/1903  18:18:07.000000	2.526222E+0
12/31/1903  18:18:08.000000	2.505464E+0
12/31/1903  18:18:09.000000	2.459082E+0
12/31/1903  18:18:10.000000	2.437351E+0
12/31/1903  18:18:11.000000	2.487301E+0
12/31/1903  18:18:12.000000	2.503842E+0
12/31/1903  18:18:13.000000	2.483408E+0
12/31/1903  18:18:14.000000	2.457136E+0
12/31/1903  18:18:15.000000	2.438973E+0
12/31/1903  18:18:16.000000	2.478868E+0
12/31/1903  18:18:17.000000	2.516492E+0
12/31/1903  18:18:18.000000	2.498977E+0
12/31/1903  18:18:19.000000	2.459082E+0
12/31/1903  18:18:20.000000	2.507410E+0
12/31/1903  18:18:21.000000	2.548602E+0
12/31/1903  18:18:22.000000	2.509356E+0
12/31/1903  18:18:23.000000	2.551846E+0
12/31/1903  18:18:24.000000	2.606336E+0
12/31/1903  18:18:25.000000	2.656610E+0
12/31/1903  18:18:26.000000	2.670232E+0
12/31/1903  18:18:27.000000	2.630662E+0
12/31/1903  18:18:28.000000	2.632284E+0
12/31/1903  18:18:29.000000	2.624499E+0
12/31/1903  18:18:30.000000	2.569360E+0
12/31/1903  18:18:31.000000	2.556711E+0
12/31/1903  18:18:32.000000	2.558981E+0
12/31/1903  18:18:33.000000	2.526222E+0
12/31/1903  18:18:34.000000	2.520384E+0
12/31/1903  18:18:35.000000	2.542115E+0
12/31/1903  18:18:36.000000	2.548278E+0
12/31/1903  18:18:37.000000	2.508383E+0
12/31/1903  18:18:38.000000	2.563846E+0
12/31/1903  18:18:39.000000	2.544710E+0
12/31/1903  18:18:40.000000	2.521357E+0
12/31/1903  18:18:41.000000	2.555413E+0
12/31/1903  18:18:42.000000	2.479192E+0
12/31/1903  18:18:43.000000	2.540493E+0
12/31/1903  18:18:44.000000	2.595632E+0
12/31/1903  18:18:45.000000	2.594011E+0
12/31/1903  18:18:46.000000	2.444811E+0
12/31/1903  18:18:47.000000	2.407187E+0
12/31/1903  18:18:48.000000	2.413025E+0
12/31/1903  18:18:49.000000	2.526222E+0
12/31/1903  18:18:50.000000	2.596281E+0
12/31/1903  18:18:51.000000	2.619634E+0
12/31/1903  18:18:52.000000	2.646231E+0
12/31/1903  18:18:53.000000	2.634230E+0
12/31/1903  18:18:54.000000	2.656285E+0
12/31/1903  18:18:55.000000	2.647204E+0
12/31/1903  18:18:56.000000	2.643960E+0
12/31/1903  18:18:57.000000	2.657583E+0
12/31/1903  18:18:58.000000	2.662772E+0
12/31/1903  18:18:59.000000	2.659853E+0
12/31/1903  18:19:00.000000	2.670557E+0
12/31/1903  18:19:01.000000	2.651096E+0
12/31/1903  18:19:02.000000	2.616066E+0
12/31/1903  18:19:03.000000	2.543088E+0
12/31/1903  18:19:04.000000	2.548602E+0
12/31/1903  18:19:05.000000	2.574226E+0
12/31/1903  18:19:06.000000	2.611201E+0
12/31/1903  18:19:07.000000	2.612498E+0
12/31/1903  18:19:08.000000	2.576496E+0
12/31/1903  18:19:09.000000	2.618661E+0
12/31/1903  18:19:10.000000	2.626121E+0
12/31/1903  18:19:11.000000	2.613472E+0
12/31/1903  18:19:12.000000	2.609255E+0
12/31/1903  18:19:13.000000	2.600822E+0
12/31/1903  18:19:14.000000	2.581686E+0
