waveform	[0]
t0	12/31/1903  18:00:00.000000
delta t	1.000000

time	Y[0]
12/31/1903  18:09:37.000000	2.677692E+0
12/31/1903  18:09:38.000000	2.727966E+0
12/31/1903  18:09:39.000000	2.752941E+0
12/31/1903  18:09:40.000000	2.756833E+0
12/31/1903  18:09:41.000000	2.711749E+0
12/31/1903  18:09:42.000000	2.706235E+0
12/31/1903  18:09:43.000000	2.701694E+0
12/31/1903  18:09:44.000000	2.732831E+0
12/31/1903  18:09:45.000000	2.697153E+0
12/31/1903  18:09:46.000000	2.645582E+0
12/31/1903  18:09:47.000000	2.637473E+0
12/31/1903  18:09:48.000000	2.681584E+0
12/31/1903  18:09:49.000000	2.678665E+0
12/31/1903  18:09:50.000000	2.697802E+0
12/31/1903  18:09:51.000000	2.691963E+0
12/31/1903  18:09:52.000000	2.689693E+0
12/31/1903  18:09:53.000000	2.622229E+0
12/31/1903  18:09:54.000000	2.575199E+0
12/31/1903  18:09:55.000000	2.578442E+0
12/31/1903  18:09:56.000000	2.653691E+0
12/31/1903  18:09:57.000000	2.588172E+0
12/31/1903  18:09:58.000000	2.533358E+0
12/31/1903  18:09:59.000000	2.512275E+0
12/31/1903  18:10:00.000000	2.582983E+0
12/31/1903  18:10:01.000000	2.693910E+0
12/31/1903  18:10:02.000000	2.566441E+0
12/31/1903  18:10:03.000000	2.679314E+0
12/31/1903  18:10:04.000000	2.682233E+0
12/31/1903  18:10:05.000000	2.674773E+0
12/31/1903  18:10:06.000000	2.637798E+0
12/31/1903  18:10:07.000000	2.528817E+0
12/31/1903  18:10:08.000000	2.505464E+0
12/31/1903  18:10:09.000000	2.621905E+0
12/31/1903  18:10:10.000000	2.668610E+0
12/31/1903  18:10:11.000000	2.609255E+0
12/31/1903  18:10:12.000000	2.597579E+0
12/31/1903  18:10:13.000000	2.599849E+0
12/31/1903  18:10:14.000000	2.557035E+0
12/31/1903  18:10:15.000000	2.640392E+0
12/31/1903  18:10:16.000000	2.726993E+0
12/31/1903  18:10:17.000000	2.735426E+0
12/31/1903  18:10:18.000000	2.739318E+0
12/31/1903  18:10:19.000000	2.783105E+0
12/31/1903  18:10:20.000000	2.684179E+0
12/31/1903  18:10:21.000000	2.743210E+0
12/31/1903  18:10:22.000000	2.703640E+0
12/31/1903  18:10:23.000000	2.777915E+0
12/31/1903  18:10:24.000000	2.780835E+0
12/31/1903  18:10:25.000000	2.769482E+0
12/31/1903  18:10:26.000000	2.754562E+0
12/31/1903  18:10:27.000000	2.726344E+0
12/31/1903  18:10:28.000000	2.650123E+0
12/31/1903  18:10:29.000000	2.662448E+0
12/31/1903  18:10:30.000000	2.697477E+0
12/31/1903  18:10:31.000000	2.687423E+0
12/31/1903  18:10:32.000000	2.547305E+0
12/31/1903  18:10:33.000000	2.515843E+0
12/31/1903  18:10:34.000000	2.515519E+0
12/31/1903  18:10:35.000000	2.636824E+0
12/31/1903  18:10:36.000000	2.740615E+0
12/31/1903  18:10:37.000000	2.732182E+0
12/31/1903  18:10:38.000000	2.733804E+0
12/31/1903  18:10:39.000000	2.716289E+0
12/31/1903  18:10:40.000000	2.644933E+0
12/31/1903  18:10:41.000000	2.586875E+0
12/31/1903  18:10:42.000000	2.581361E+0
12/31/1903  18:10:43.000000	2.609904E+0
12/31/1903  18:10:44.000000	2.610877E+0
12/31/1903  18:10:45.000000	2.672503E+0
12/31/1903  18:10:46.000000	2.715965E+0
12/31/1903  18:10:47.000000	2.790241E+0
12/31/1903  18:10:48.000000	2.793160E+0
12/31/1903  18:10:49.000000	2.771428E+0
12/31/1903  18:10:50.000000	2.716289E+0
12/31/1903  18:10:51.000000	2.795754E+0
12/31/1903  18:10:52.000000	2.763644E+0
12/31/1903  18:10:53.000000	2.728615E+0
12/31/1903  18:10:54.000000	2.758130E+0
12/31/1903  18:10:55.000000	2.752941E+0
12/31/1903  18:10:56.000000	2.730561E+0
12/31/1903  18:10:57.000000	2.782781E+0
12/31/1903  18:10:58.000000	2.767212E+0
12/31/1903  18:10:59.000000	2.748400E+0
12/31/1903  18:11:00.000000	2.771428E+0
12/31/1903  18:11:01.000000	2.779861E+0
12/31/1903  18:11:02.000000	2.720182E+0
12/31/1903  18:11:03.000000	2.758779E+0
12/31/1903  18:11:04.000000	2.806782E+0
12/31/1903  18:11:05.000000	2.751319E+0
12/31/1903  18:11:06.000000	2.576496E+0
12/31/1903  18:11:07.000000	2.397781E+0
12/31/1903  18:11:08.000000	2.410106E+0
12/31/1903  18:11:09.000000	2.582983E+0
12/31/1903  18:11:10.000000	2.613472E+0
12/31/1903  18:11:11.000000	2.581361E+0
12/31/1903  18:11:12.000000	2.413674E+0
12/31/1903  18:11:13.000000	2.642987E+0
12/31/1903  18:11:14.000000	2.601471E+0
12/31/1903  18:11:15.000000	2.694883E+0
12/31/1903  18:11:16.000000	2.735426E+0
12/31/1903  18:11:17.000000	2.781808E+0
12/31/1903  18:11:18.000000	2.751319E+0
12/31/1903  18:11:19.000000	2.741589E+0
12/31/1903  18:11:20.000000	2.679963E+0
12/31/1903  18:11:21.000000	2.619634E+0
12/31/1903  18:11:22.000000	2.605687E+0
12/31/1903  18:11:23.000000	2.676395E+0
12/31/1903  18:11:24.000000	2.686450E+0
12/31/1903  18:11:25.000000	2.664394E+0
12/31/1903  18:11:26.000000	2.602444E+0
12/31/1903  18:11:27.000000	2.601146E+0
12/31/1903  18:11:28.000000	2.679314E+0
12/31/1903  18:11:29.000000	2.665691E+0
12/31/1903  18:11:30.000000	2.571631E+0
12/31/1903  18:11:31.000000	2.689693E+0
12/31/1903  18:11:32.000000	2.552494E+0
12/31/1903  18:11:33.000000	2.573577E+0
12/31/1903  18:11:34.000000	2.558981E+0
12/31/1903  18:11:35.000000	2.615742E+0
12/31/1903  18:11:36.000000	2.685152E+0
12/31/1903  18:11:37.000000	2.719533E+0
12/31/1903  18:11:38.000000	2.773375E+0
12/31/1903  18:11:39.000000	2.800295E+0
12/31/1903  18:11:40.000000	2.755535E+0
12/31/1903  18:11:41.000000	2.740291E+0
12/31/1903  18:11:42.000000	2.777267E+0
12/31/1903  18:11:43.000000	2.706883E+0
12/31/1903  18:11:44.000000	2.682557E+0
12/31/1903  18:11:45.000000	2.712073E+0
12/31/1903  18:11:46.000000	2.739967E+0
12/31/1903  18:11:47.000000	2.697477E+0
12/31/1903  18:11:48.000000	2.675097E+0
12/31/1903  18:11:49.000000	2.740615E+0
12/31/1903  18:11:50.000000	2.671205E+0
12/31/1903  18:11:51.000000	2.803214E+0
12/31/1903  18:11:52.000000	2.808404E+0
12/31/1903  18:11:53.000000	2.800620E+0
12/31/1903  18:11:54.000000	2.820405E+0
12/31/1903  18:11:55.000000	2.828514E+0
12/31/1903  18:11:56.000000	2.810026E+0
12/31/1903  18:11:57.000000	2.812621E+0
12/31/1903  18:11:58.000000	2.774996E+0
12/31/1903  18:11:59.000000	2.796728E+0
12/31/1903  18:12:00.000000	2.797701E+0
12/31/1903  18:12:01.000000	2.808728E+0
12/31/1903  18:12:02.000000	2.788943E+0
12/31/1903  18:12:03.000000	2.781483E+0
12/31/1903  18:12:04.000000	2.781159E+0
12/31/1903  18:12:05.000000	2.800944E+0
12/31/1903  18:12:06.000000	2.887869E+0
12/31/1903  18:12:07.000000	2.816188E+0
12/31/1903  18:12:08.000000	2.791214E+0
12/31/1903  18:12:09.000000	2.821378E+0
12/31/1903  18:12:10.000000	2.836622E+0
12/31/1903  18:12:11.000000	2.805485E+0
12/31/1903  18:12:12.000000	2.746129E+0
12/31/1903  18:12:13.000000	2.635851E+0
12/31/1903  18:12:14.000000	2.654988E+0
12/31/1903  18:12:15.000000	2.680287E+0
12/31/1903  18:12:16.000000	2.457136E+0
12/31/1903  18:12:17.000000	2.561900E+0
12/31/1903  18:12:18.000000	2.500599E+0
12/31/1903  18:12:19.000000	2.429891E+0
12/31/1903  18:12:20.000000	2.478543E+0
12/31/1903  18:12:21.000000	2.495734E+0
12/31/1903  18:12:22.000000	2.419188E+0
12/31/1903  18:12:23.000000	2.273556E+0
12/31/1903  18:12:24.000000	2.329019E+0
12/31/1903  18:12:25.000000	2.470110E+0
12/31/1903  18:12:26.000000	2.463299E+0
12/31/1903  18:12:27.000000	2.404917E+0
12/31/1903  18:12:28.000000	2.318316E+0
12/31/1903  18:12:29.000000	2.226850E+0
12/31/1903  18:12:30.000000	2.390321E+0
12/31/1903  18:12:31.000000	2.428918E+0
12/31/1903  18:12:32.000000	2.382212E+0
12/31/1903  18:12:33.000000	2.317667E+0
12/31/1903  18:12:34.000000	2.261231E+0
12/31/1903  18:12:35.000000	2.245987E+0
12/31/1903  18:12:36.000000	2.353345E+0
12/31/1903  18:12:37.000000	2.352372E+0
12/31/1903  18:12:38.000000	2.377023E+0
12/31/1903  18:12:39.000000	2.364698E+0
12/31/1903  18:12:40.000000	2.437027E+0
12/31/1903  18:12:41.000000	2.489571E+0
12/31/1903  18:12:42.000000	2.413998E+0
12/31/1903  18:12:43.000000	2.411079E+0
12/31/1903  18:12:44.000000	2.378969E+0
12/31/1903  18:12:45.000000	2.256690E+0
12/31/1903  18:12:46.000000	2.212903E+0
12/31/1903  18:12:47.000000	2.186631E+0
12/31/1903  18:12:48.000000	2.455839E+0
12/31/1903  18:12:49.000000	2.573577E+0
12/31/1903  18:12:50.000000	2.659529E+0
12/31/1903  18:12:51.000000	2.762022E+0
12/31/1903  18:12:52.000000	2.769807E+0
12/31/1903  18:12:53.000000	2.636824E+0
12/31/1903  18:12:54.000000	2.701370E+0
12/31/1903  18:12:55.000000	2.720506E+0
12/31/1903  18:12:56.000000	2.606985E+0
12/31/1903  18:12:57.000000	2.671530E+0
12/31/1903  18:12:58.000000	2.685801E+0
12/31/1903  18:12:59.000000	2.613147E+0
12/31/1903  18:13:00.000000	2.549251E+0
12/31/1903  18:13:01.000000	2.511951E+0
12/31/1903  18:13:02.000000	2.549251E+0
12/31/1903  18:13:03.000000	2.549900E+0
12/31/1903  18:13:04.000000	2.460380E+0
12/31/1903  18:13:05.000000	2.355291E+0
12/31/1903  18:13:06.000000	2.427621E+0
12/31/1903  18:13:07.000000	2.462975E+0
12/31/1903  18:13:08.000000	2.466218E+0
12/31/1903  18:13:09.000000	2.413025E+0
12/31/1903  18:13:10.000000	2.289773E+0
12/31/1903  18:13:11.000000	2.194416E+0
12/31/1903  18:13:12.000000	2.197335E+0
12/31/1903  18:13:13.000000	2.110734E+0
12/31/1903  18:13:14.000000	2.121762E+0
12/31/1903  18:13:15.000000	2.128573E+0
12/31/1903  18:13:16.000000	2.245014E+0
12/31/1903  18:13:17.000000	2.278746E+0
12/31/1903  18:13:18.000000	2.291071E+0
12/31/1903  18:13:19.000000	2.246635E+0
12/31/1903  18:13:20.000000	2.264799E+0
12/31/1903  18:13:21.000000	2.316046E+0
12/31/1903  18:13:22.000000	2.381564E+0
12/31/1903  18:13:23.000000	2.397781E+0
12/31/1903  18:13:24.000000	2.296585E+0
12/31/1903  18:13:25.000000	2.273880E+0
12/31/1903  18:13:26.000000	2.262853E+0
12/31/1903  18:13:27.000000	2.369887E+0
12/31/1903  18:13:28.000000	2.454217E+0
12/31/1903  18:13:29.000000	2.463299E+0
12/31/1903  18:13:30.000000	2.456488E+0
12/31/1903  18:13:31.000000	2.431189E+0
12/31/1903  18:13:32.000000	2.411728E+0
12/31/1903  18:13:33.000000	2.264150E+0
12/31/1903  18:13:34.000000	2.244365E+0
12/31/1903  18:13:35.000000	2.382537E+0
12/31/1903  18:13:36.000000	2.386429E+0
12/31/1903  18:13:37.000000	2.369887E+0
12/31/1903  18:13:38.000000	2.412376E+0
12/31/1903  18:13:39.000000	2.473678E+0
12/31/1903  18:13:40.000000	2.525574E+0
12/31/1903  18:13:41.000000	2.513573E+0
12/31/1903  18:13:42.000000	2.559630E+0
12/31/1903  18:13:43.000000	2.633257E+0
12/31/1903  18:13:44.000000	2.612174E+0
12/31/1903  18:13:45.000000	2.549575E+0
12/31/1903  18:13:46.000000	2.569036E+0
12/31/1903  18:13:47.000000	2.630013E+0
12/31/1903  18:13:48.000000	2.659529E+0
12/31/1903  18:13:49.000000	2.657258E+0
12/31/1903  18:13:50.000000	2.646555E+0
12/31/1903  18:13:51.000000	2.646555E+0
12/31/1903  18:13:52.000000	2.659204E+0
12/31/1903  18:13:53.000000	2.663745E+0
12/31/1903  18:13:54.000000	2.645257E+0
12/31/1903  18:13:55.000000	2.675097E+0
12/31/1903  18:13:56.000000	2.759428E+0
12/31/1903  18:13:57.000000	2.748075E+0
12/31/1903  18:13:58.000000	2.767861E+0
12/31/1903  18:13:59.000000	2.724398E+0
12/31/1903  18:14:00.000000	2.708505E+0
12/31/1903  18:14:01.000000	2.715965E+0
12/31/1903  18:14:02.000000	2.758455E+0
12/31/1903  18:14:03.000000	2.748400E+0
12/31/1903  18:14:04.000000	2.721155E+0
12/31/1903  18:14:05.000000	2.728615E+0
12/31/1903  18:14:06.000000	2.719857E+0
12/31/1903  18:14:07.000000	2.746129E+0
12/31/1903  18:14:08.000000	2.776942E+0
12/31/1903  18:14:09.000000	2.811647E+0
12/31/1903  18:14:10.000000	2.797052E+0
12/31/1903  18:14:11.000000	2.775969E+0
12/31/1903  18:14:12.000000	2.749373E+0
12/31/1903  18:14:13.000000	2.773699E+0
12/31/1903  18:14:14.000000	2.764942E+0
12/31/1903  18:14:15.000000	2.738345E+0
12/31/1903  18:14:16.000000	2.752292E+0
12/31/1903  18:14:17.000000	2.696504E+0
12/31/1903  18:14:18.000000	2.655312E+0
12/31/1903  18:14:19.000000	2.709478E+0
12/31/1903  18:14:20.000000	2.746454E+0
12/31/1903  18:14:21.000000	2.774996E+0
12/31/1903  18:14:22.000000	2.776618E+0
12/31/1903  18:14:23.000000	2.779537E+0
12/31/1903  18:14:24.000000	2.776618E+0
12/31/1903  18:14:25.000000	2.770131E+0
12/31/1903  18:14:26.000000	2.774996E+0
12/31/1903  18:14:27.000000	2.758130E+0
12/31/1903  18:14:28.000000	2.768185E+0
12/31/1903  18:14:29.000000	2.730236E+0
12/31/1903  18:14:30.000000	2.781159E+0
12/31/1903  18:14:31.000000	2.810999E+0
12/31/1903  18:14:32.000000	2.790565E+0
12/31/1903  18:14:33.000000	2.778888E+0
12/31/1903  18:14:34.000000	2.775969E+0
12/31/1903  18:14:35.000000	2.772401E+0
12/31/1903  18:14:36.000000	2.765266E+0
12/31/1903  18:14:37.000000	2.749049E+0
12/31/1903  18:14:38.000000	2.750346E+0
12/31/1903  18:14:39.000000	2.780510E+0
12/31/1903  18:14:40.000000	2.758130E+0
12/31/1903  18:14:41.000000	2.741589E+0
12/31/1903  18:14:42.000000	2.760725E+0
12/31/1903  18:14:43.000000	2.716938E+0
12/31/1903  18:14:44.000000	2.759103E+0
12/31/1903  18:14:45.000000	2.754562E+0
12/31/1903  18:14:46.000000	2.746454E+0
12/31/1903  18:14:47.000000	2.755211E+0
12/31/1903  18:14:48.000000	2.749697E+0
12/31/1903  18:14:49.000000	2.740291E+0
12/31/1903  18:14:50.000000	2.736723E+0
12/31/1903  18:14:51.000000	2.779537E+0
12/31/1903  18:14:52.000000	2.825270E+0
12/31/1903  18:14:53.000000	2.807755E+0
12/31/1903  18:14:54.000000	2.787646E+0
12/31/1903  18:14:55.000000	2.726344E+0
12/31/1903  18:14:56.000000	2.731534E+0
12/31/1903  18:14:57.000000	2.738345E+0
12/31/1903  18:14:58.000000	2.735102E+0
12/31/1903  18:14:59.000000	2.738669E+0
12/31/1903  18:15:00.000000	2.745481E+0
12/31/1903  18:15:01.000000	2.725371E+0
12/31/1903  18:15:02.000000	2.695207E+0
12/31/1903  18:15:03.000000	2.725696E+0
12/31/1903  18:15:04.000000	2.673800E+0
12/31/1903  18:15:05.000000	2.710127E+0
12/31/1903  18:15:06.000000	2.749373E+0
12/31/1903  18:15:07.000000	2.742562E+0
12/31/1903  18:15:08.000000	2.748724E+0
12/31/1903  18:15:09.000000	2.761049E+0
12/31/1903  18:15:10.000000	2.774023E+0
12/31/1903  18:15:11.000000	2.786348E+0
12/31/1903  18:15:12.000000	2.796728E+0
12/31/1903  18:15:13.000000	2.835325E+0
12/31/1903  18:15:14.000000	2.811972E+0
12/31/1903  18:15:15.000000	2.788619E+0
12/31/1903  18:15:16.000000	2.786348E+0
12/31/1903  18:15:17.000000	2.786024E+0
12/31/1903  18:15:18.000000	2.786997E+0
12/31/1903  18:15:19.000000	2.792511E+0
12/31/1903  18:15:20.000000	2.763320E+0
12/31/1903  18:15:21.000000	2.787321E+0
12/31/1903  18:15:22.000000	2.749373E+0
12/31/1903  18:15:23.000000	2.807755E+0
12/31/1903  18:15:24.000000	2.766239E+0
12/31/1903  18:15:25.000000	2.760725E+0
12/31/1903  18:15:26.000000	2.802566E+0
12/31/1903  18:15:27.000000	2.776942E+0
12/31/1903  18:15:28.000000	2.774996E+0
12/31/1903  18:15:29.000000	2.761374E+0
12/31/1903  18:15:30.000000	2.744832E+0
12/31/1903  18:15:31.000000	2.732831E+0
12/31/1903  18:15:32.000000	2.718236E+0
12/31/1903  18:15:33.000000	2.724398E+0
12/31/1903  18:15:34.000000	2.690342E+0
12/31/1903  18:15:35.000000	2.800944E+0
12/31/1903  18:15:36.000000	2.869706E+0
12/31/1903  18:15:37.000000	2.883328E+0
12/31/1903  18:15:38.000000	2.822351E+0
12/31/1903  18:15:39.000000	2.792511E+0
12/31/1903  18:15:40.000000	2.789268E+0
12/31/1903  18:15:41.000000	2.772726E+0
12/31/1903  18:15:42.000000	2.761698E+0
12/31/1903  18:15:43.000000	2.743210E+0
12/31/1903  18:15:44.000000	2.725047E+0
12/31/1903  18:15:45.000000	2.713046E+0
12/31/1903  18:15:46.000000	2.706235E+0
12/31/1903  18:15:47.000000	2.698775E+0
12/31/1903  18:15:48.000000	2.698450E+0
12/31/1903  18:15:49.000000	2.702018E+0
12/31/1903  18:15:50.000000	2.717587E+0
12/31/1903  18:15:51.000000	2.709803E+0
12/31/1903  18:15:52.000000	2.653691E+0
12/31/1903  18:15:53.000000	2.669908E+0
12/31/1903  18:15:54.000000	2.722776E+0
12/31/1903  18:15:55.000000	2.708505E+0
12/31/1903  18:15:56.000000	2.737048E+0
12/31/1903  18:15:57.000000	2.727642E+0
12/31/1903  18:15:58.000000	2.731209E+0
12/31/1903  18:15:59.000000	2.779537E+0
12/31/1903  18:16:00.000000	2.706235E+0
12/31/1903  18:16:01.000000	2.670232E+0
12/31/1903  18:16:02.000000	2.636176E+0
12/31/1903  18:16:03.000000	2.569685E+0
12/31/1903  18:16:04.000000	2.620607E+0
12/31/1903  18:16:05.000000	2.694883E+0
12/31/1903  18:16:06.000000	2.730561E+0
12/31/1903  18:16:07.000000	2.731858E+0
12/31/1903  18:16:08.000000	2.750346E+0
12/31/1903  18:16:09.000000	2.779861E+0
12/31/1903  18:16:10.000000	2.796728E+0
12/31/1903  18:16:11.000000	2.793160E+0
12/31/1903  18:16:12.000000	2.779213E+0
12/31/1903  18:16:13.000000	2.780186E+0
12/31/1903  18:16:14.000000	2.771104E+0
12/31/1903  18:16:15.000000	2.765915E+0
12/31/1903  18:16:16.000000	2.772077E+0
12/31/1903  18:16:17.000000	2.776942E+0
12/31/1903  18:16:18.000000	2.779213E+0
12/31/1903  18:16:19.000000	2.776942E+0
12/31/1903  18:16:20.000000	2.776942E+0
12/31/1903  18:16:21.000000	2.779861E+0
12/31/1903  18:16:22.000000	2.794781E+0
12/31/1903  18:16:23.000000	2.796403E+0
12/31/1903  18:16:24.000000	2.756508E+0
12/31/1903  18:16:25.000000	2.699099E+0
12/31/1903  18:16:26.000000	2.753589E+0
12/31/1903  18:16:27.000000	2.784727E+0
12/31/1903  18:16:28.000000	2.782132E+0
12/31/1903  18:16:29.000000	2.764293E+0
12/31/1903  18:16:30.000000	2.770780E+0
12/31/1903  18:16:31.000000	2.702018E+0
12/31/1903  18:16:32.000000	2.704289E+0
12/31/1903  18:16:33.000000	2.668286E+0
12/31/1903  18:16:34.000000	2.770455E+0
12/31/1903  18:16:35.000000	2.802890E+0
12/31/1903  18:16:36.000000	2.801593E+0
12/31/1903  18:16:37.000000	2.797052E+0
12/31/1903  18:16:38.000000	2.763644E+0
12/31/1903  18:16:39.000000	2.786024E+0
12/31/1903  18:16:40.000000	2.819756E+0
12/31/1903  18:16:41.000000	2.816837E+0
12/31/1903  18:16:42.000000	2.807107E+0
12/31/1903  18:16:43.000000	2.814891E+0
12/31/1903  18:16:44.000000	2.834676E+0
12/31/1903  18:16:45.000000	2.823000E+0
12/31/1903  18:16:46.000000	2.819432E+0
12/31/1903  18:16:47.000000	2.803214E+0
12/31/1903  18:16:48.000000	2.811323E+0
12/31/1903  18:16:49.000000	2.768834E+0
12/31/1903  18:16:50.000000	2.824946E+0
12/31/1903  18:16:51.000000	2.795430E+0
12/31/1903  18:16:52.000000	2.775321E+0
12/31/1903  18:16:53.000000	2.769807E+0
12/31/1903  18:16:54.000000	2.781808E+0
12/31/1903  18:16:55.000000	2.759752E+0
12/31/1903  18:16:56.000000	2.768834E+0
12/31/1903  18:16:57.000000	2.766239E+0
12/31/1903  18:16:58.000000	2.773050E+0
12/31/1903  18:16:59.000000	2.784402E+0
12/31/1903  18:17:00.000000	2.784727E+0
12/31/1903  18:17:01.000000	2.779213E+0
12/31/1903  18:17:02.000000	2.778564E+0
12/31/1903  18:17:03.000000	2.782781E+0
12/31/1903  18:17:04.000000	2.786348E+0
12/31/1903  18:17:05.000000	2.756833E+0
12/31/1903  18:17:06.000000	2.790565E+0
12/31/1903  18:17:07.000000	2.796403E+0
12/31/1903  18:17:08.000000	2.718236E+0
12/31/1903  18:17:09.000000	2.629689E+0
12/31/1903  18:17:10.000000	2.554440E+0
12/31/1903  18:17:11.000000	2.617688E+0
12/31/1903  18:17:12.000000	2.578442E+0
12/31/1903  18:17:13.000000	2.573252E+0
12/31/1903  18:17:14.000000	2.592065E+0
12/31/1903  18:17:15.000000	2.592389E+0
12/31/1903  18:17:16.000000	2.524276E+0
12/31/1903  18:17:17.000000	2.591740E+0
12/31/1903  18:17:18.000000	2.623526E+0
12/31/1903  18:17:19.000000	2.617039E+0
12/31/1903  18:17:20.000000	2.561252E+0
12/31/1903  18:17:21.000000	2.509356E+0
12/31/1903  18:17:22.000000	2.545359E+0
12/31/1903  18:17:23.000000	2.424377E+0
12/31/1903  18:17:24.000000	2.621256E+0
12/31/1903  18:17:25.000000	2.684179E+0
12/31/1903  18:17:26.000000	2.734129E+0
12/31/1903  18:17:27.000000	2.780186E+0
12/31/1903  18:17:28.000000	2.740615E+0
12/31/1903  18:17:29.000000	2.698126E+0
12/31/1903  18:17:30.000000	2.673151E+0
12/31/1903  18:17:31.000000	2.680611E+0
12/31/1903  18:17:32.000000	2.629689E+0
12/31/1903  18:17:33.000000	2.627743E+0
12/31/1903  18:17:34.000000	2.688071E+0
12/31/1903  18:17:35.000000	2.702991E+0
12/31/1903  18:17:36.000000	2.669584E+0
12/31/1903  18:17:37.000000	2.608282E+0
12/31/1903  18:17:38.000000	2.653042E+0
12/31/1903  18:17:39.000000	2.638446E+0
12/31/1903  18:17:40.000000	2.658556E+0
12/31/1903  18:17:41.000000	2.632608E+0
12/31/1903  18:17:42.000000	2.669584E+0
12/31/1903  18:17:43.000000	2.724398E+0
12/31/1903  18:17:44.000000	2.690666E+0
12/31/1903  18:17:45.000000	2.588821E+0
12/31/1903  18:17:46.000000	2.477246E+0
12/31/1903  18:17:47.000000	2.634230E+0
12/31/1903  18:17:48.000000	2.598876E+0
12/31/1903  18:17:49.000000	2.765590E+0
12/31/1903  18:17:50.000000	2.726344E+0
12/31/1903  18:17:51.000000	2.703316E+0
12/31/1903  18:17:52.000000	2.694234E+0
12/31/1903  18:17:53.000000	2.703640E+0
12/31/1903  18:17:54.000000	2.691963E+0
12/31/1903  18:17:55.000000	2.676395E+0
12/31/1903  18:17:56.000000	2.730561E+0
12/31/1903  18:17:57.000000	2.762671E+0
12/31/1903  18:17:58.000000	2.738994E+0
12/31/1903  18:17:59.000000	2.708505E+0
12/31/1903  18:18:00.000000	2.710451E+0
12/31/1903  18:18:01.000000	2.706235E+0
12/31/1903  18:18:02.000000	2.676719E+0
12/31/1903  18:18:03.000000	2.724074E+0
12/31/1903  18:18:04.000000	2.748400E+0
12/31/1903  18:18:05.000000	2.612498E+0
12/31/1903  18:18:06.000000	2.560927E+0
12/31/1903  18:18:07.000000	2.650123E+0
12/31/1903  18:18:08.000000	2.714668E+0
12/31/1903  18:18:09.000000	2.716289E+0
12/31/1903  18:18:10.000000	2.628716E+0
12/31/1903  18:18:11.000000	2.590443E+0
12/31/1903  18:18:12.000000	2.624175E+0
12/31/1903  18:18:13.000000	2.581037E+0
12/31/1903  18:18:14.000000	2.710451E+0
12/31/1903  18:18:15.000000	2.642338E+0
12/31/1903  18:18:16.000000	2.653691E+0
12/31/1903  18:18:17.000000	2.751319E+0
12/31/1903  18:18:18.000000	2.586226E+0
12/31/1903  18:18:19.000000	2.600822E+0
12/31/1903  18:18:20.000000	2.724722E+0
12/31/1903  18:18:21.000000	2.733804E+0
12/31/1903  18:18:22.000000	2.705910E+0
12/31/1903  18:18:23.000000	2.667637E+0
12/31/1903  18:18:24.000000	2.651096E+0
12/31/1903  18:18:25.000000	2.592065E+0
12/31/1903  18:18:26.000000	2.593686E+0
12/31/1903  18:18:27.000000	2.696180E+0
12/31/1903  18:18:28.000000	2.705262E+0
12/31/1903  18:18:29.000000	2.717263E+0
12/31/1903  18:18:30.000000	2.749697E+0
12/31/1903  18:18:31.000000	2.783429E+0
12/31/1903  18:18:32.000000	2.732182E+0
12/31/1903  18:18:33.000000	2.658880E+0
12/31/1903  18:18:34.000000	2.576172E+0
12/31/1903  18:18:35.000000	2.569036E+0
12/31/1903  18:18:36.000000	2.697802E+0
12/31/1903  18:18:37.000000	2.653366E+0
12/31/1903  18:18:38.000000	2.600822E+0
12/31/1903  18:18:39.000000	2.611201E+0
12/31/1903  18:18:40.000000	2.615742E+0
12/31/1903  18:18:41.000000	2.703640E+0
12/31/1903  18:18:42.000000	2.718884E+0
12/31/1903  18:18:43.000000	2.742886E+0
12/31/1903  18:18:44.000000	2.750022E+0
12/31/1903  18:18:45.000000	2.710451E+0
12/31/1903  18:18:46.000000	2.702991E+0
12/31/1903  18:18:47.000000	2.646879E+0
12/31/1903  18:18:48.000000	2.590443E+0
12/31/1903  18:18:49.000000	2.665691E+0
12/31/1903  18:18:50.000000	2.711424E+0
12/31/1903  18:18:51.000000	2.749697E+0
12/31/1903  18:18:52.000000	2.713046E+0
12/31/1903  18:18:53.000000	2.722776E+0
12/31/1903  18:18:54.000000	2.752616E+0
12/31/1903  18:18:55.000000	2.757157E+0
12/31/1903  18:18:56.000000	2.748400E+0
12/31/1903  18:18:57.000000	2.741264E+0
12/31/1903  18:18:58.000000	2.743535E+0
12/31/1903  18:18:59.000000	2.747751E+0
12/31/1903  18:19:00.000000	2.749697E+0
12/31/1903  18:19:01.000000	2.763320E+0
12/31/1903  18:19:02.000000	2.780510E+0
12/31/1903  18:19:03.000000	2.800620E+0
12/31/1903  18:19:04.000000	2.811323E+0
12/31/1903  18:19:05.000000	2.802241E+0
12/31/1903  18:19:06.000000	2.833703E+0
12/31/1903  18:19:07.000000	2.814891E+0
12/31/1903  18:19:08.000000	2.823973E+0
12/31/1903  18:19:09.000000	2.871652E+0
12/31/1903  18:19:10.000000	2.863219E+0
12/31/1903  18:19:11.000000	2.846028E+0
12/31/1903  18:19:12.000000	2.843758E+0
12/31/1903  18:19:13.000000	2.838893E+0
12/31/1903  18:19:14.000000	2.835325E+0
12/31/1903  18:19:15.000000	2.847974E+0
12/31/1903  18:19:16.000000	2.851867E+0
12/31/1903  18:19:17.000000	2.839866E+0
