0,209.7279,209.6048,211.4855,209.2674,210.0284,133.6703,205.0475,184.7853,146.7975,116.2832,104.6141,106.8051,151.9181,192.1396,187.9375,204.6486,195.3178,202.1048,204.1799,204.7089,197.2282,205.9076,201.1078,203.5995,204.6879,198.8912,204.1937,204.1107,204.1017,205.1859,188.4713,187.494,202.8525,198.51,202.3407,203.3784,197.2307,202.3173,204.5243,189.4685,205.1288,197.165,-96.13384,-0.1260509,-0.3576874,-0.1193966,-0.119441,0.3621069
1,210.1315,211.4504,210.5688,206.9408,208.1895,132.3201,205.9617,188.3062,154.5646,113.9652,106.1913,115.5596,150.5103,187.3501,187.576,205.44,195.088,201.9769,202.5189,202.2581,194.6382,203.7415,199.0385,202.0654,204.0699,198.6492,203.5977,201.9277,202.3403,203.741,189.0246,187.26,203.3341,200.6861,201.4781,203.2565,196.3847,200.341,202.6081,187.4595,203.5185,198.888,-97.91405,-0.5042195,-0.7153556,5.30E-05,0.2387228,-0.3619913
2,209.1898,210.6595,210.8307,207.9748,209.897,132.5656,204.1333,183.6116,150.4221,121.3054,108.4255,118.7921,154.6058,191.9169,190.2265,206.7968,193.8241,201.4653,203.541,202.903,194.6382,204.2511,200.3318,203.1612,204.3171,198.2863,202.8824,201.8064,201.4596,201.5179,185.9259,187.377,202.0098,199.2353,201.4781,202.2817,195.0553,200.7116,201.9693,187.7106,204.3856,199.5034,-95.06572,5.22E-06,-0.3576874,0.477853,0.1193348,5.78E-05
3,211.2077,211.0549,212.1402,209.2674,210.8165,133.6703,205.1781,186.2197,145.7619,109.9732,110.134,111.7884,144.7509,191.9169,187.6965,204.0833,192.6752,198.907,200.2189,200.7102,194.6382,203.6141,198.9092,201.7367,203.3283,197.0765,201.9288,201.5639,201.0192,202.8517,187.8073,185.2703,201.8894,198.1473,199.2601,199.3571,193.7259,198.9824,200.8196,188.0873,202.8992,202.3341,-98.7448,0.8823987,0.4768722,0.8362035,0.2387228,0.6034751
4,209.1898,209.473,209.1284,205.3897,206.876,130.4789,200.2152,184.6548,152.6228,115.1242,110.9225,116.7718,147.9506,186.2362,179.9863,197.2993,193.5944,200.6978,202.6466,202.774,195.2857,203.9963,200.3318,202.2846,202.5866,196.9555,201.9288,201.3213,201.4596,202.1848,187.8073,185.7385,201.6486,199.2353,200.4923,201.9161,195.0553,200.5881,202.2249,188.464,203.3947,198.5188,-98.38878,-0.2521071,0.3576489,-0.2388462,-0.3582166,-0.3619913
5,202.3289,203.0135,202.5808,200.3487,200.0458,125.4463,196.1665,170.0494,142.2667,112.8063,104.7456,117.3105,155.8857,191.0258,180.2272,198.0908,193.8241,200.9536,202.2633,203.29,196.0627,205.5253,200.8491,203.0517,205.3059,199.0122,204.0745,203.7469,204.3218,206.0751,191.1273,187.1429,202.2506,199.3562,201.6014,201.9161,195.5387,201.8232,202.9913,190.0963,204.6333,194.7035,-99.69425,0.1260615,-0.5961324,-0.2388462,0.1193348,0.6034751
6,204.2123,204.1999,205.7236,202.546,202.9355,128.6377,197.3419,181.3947,154.1762,113.1926,105.4027,117.8493,152.814,189.6891,181.4319,198.2038,197.7305,205.5585,206.7353,206.5148,199.4297,207.1818,203.4357,205.0241,204.6879,198.7702,204.9089,203.0192,202.5604,203.1852,188.4713,189.4837,204.8991,200.5652,204.5589,205.3281,200.0103,204.17,206.8238,191.8542,206.3675,201.9649,-92.81078,0.8823987,0.2384273,0.3584034,-0.2388288,-0.1206263
7,202.5979,203.0135,203.1046,199.9609,201.2279,127.2875,198.3867,175.5264,141.2311,103.9209,100.4086,103.5727,147.3107,183.2288,180.3477,195.6033,193.2497,199.4186,201.2411,201.0972,192.4367,199.9189,195.2879,198.3397,199.8674,194.6569,199.3064,198.6532,200.0284,201.1845,186.3685,187.0259,201.8894,199.598,200.2459,200.0883,194.0885,198.4883,198.9034,184.1949,199.5547,193.7189,-106.4591,-0.3781634,-1.93E-05,-0.8360959,-0.3582166,-1.206774
8,199.2348,200.3769,199.438,197.3757,197.9442,123.9734,195.3828,178.3954,144.4674,103.9209,88.31747,104.3808,151.4062,188.0184,177.4563,193.342,193.1348,200.6978,202.5188,201.2262,194.5087,204.2511,199.6851,202.175,204.1935,199.0122,204.3129,204.3532,204.7622,205.6306,190.7953,185.1533,201.0467,199.2353,201.2317,201.0631,195.6596,200.2175,201.5862,189.2174,204.5095,196.9188,-94.35362,0.6302864,-0.2384642,0.477853,-0.4776046,0.241426
9,198.4276,198.004,198.5213,195.5661,197.5501,125.3236,195.644,176.0481,129.9689,103.5345,95.02014,104.1114,145.5189,186.2362,179.5044,196.6209,195.6624,203.2561,204.8187,204.8379,197.0987,205.2705,201.6251,204.257,204.6879,198.2863,205.7433,205.2022,205.5328,206.8532,191.0167,189.0155,204.0564,200.2025,203.9427,203.2565,198.1975,202.3173,204.5244,189.594,205.2527,203.9341,-94.47231,0.1260615,0.2384273,-0.2388462,0.2387228,0.241426
