TITLE = "B00089"
VARIABLES = "position", "position(2)", "Vx", "Vy"
ZONE T="Frame 0", I=75, J=50
-39.780598 81.882996 -10.689264 -0.800139
-37.303990 81.882996 -11.736472 0.171940
-34.827382 81.882996 -12.509946 0.114921
-32.350774 81.882996 -12.668974 -0.864618
-29.874166 81.882996 -13.192395 -1.205583
-27.397558 81.882996 -13.510684 -0.546061
-24.920950 81.882996 -12.755537 -0.467678
-22.444342 81.882996 -12.200612 -0.502018
-19.967734 81.882996 -12.993261 -0.440210
-17.491125 81.882996 -13.192532 -0.308066
-15.014517 81.882996 -12.909213 -0.026816
-12.537909 81.882996 -13.255720 -0.131462
-10.061301 81.882996 -13.393790 0.220984
-7.584693 81.882996 -13.401235 0.322954
-5.108085 81.882996 -13.484276 -0.041047
-2.631477 81.882996 -13.678810 0.691411
-0.154869 81.882996 -13.812876 0.846182
2.321739 81.882996 -12.936214 0.394990
4.798347 81.882996 -12.798288 0.052368
7.274955 81.882996 -12.911504 -0.000991
9.751563 81.882996 -13.040653 0.271431
12.228171 81.882996 -13.003843 0.572596
14.704779 81.882996 -12.876460 0.603802
17.181387 81.882996 -12.638413 0.734433
19.657995 81.882996 -12.354319 0.505170
22.134603 81.882996 -12.865010 0.326178
24.611211 81.882996 -12.912079 0.564441
27.087819 81.882996 -12.843741 0.076236
29.564427 81.882996 -13.032263 -0.079507
32.041035 81.882996 -12.703215 0.293439
34.517643 81.882996 -12.749779 0.206257
36.994251 81.882996 -12.936380 0.122713
39.470859 81.882996 -12.962157 0.564524
41.947467 81.882996 -13.106302 1.833405
44.424075 81.882996 -12.911596 0.729117
46.900684 81.882996 -12.800062 0.165844
49.377292 81.882996 -12.880312 0.540220
51.853900 81.882996 -13.077578 0.479685
54.330508 81.882996 -12.595506 0.629275
56.807116 81.882996 -12.418184 0.708042
59.283724 81.882996 -12.299108 0.663181
61.760332 81.882996 -12.317630 0.808873
64.236940 81.882996 -12.516208 1.497487
66.713548 81.882996 -12.968743 1.608998
69.190156 81.882996 -13.143730 1.376498
71.666764 81.882996 -12.630078 1.500876
74.143372 81.882996 -12.613846 1.616752
76.619980 81.882996 -12.434870 0.943664
79.096588 81.882996 -11.951121 1.089540
81.573196 81.882996 -12.383400 1.608444
84.049804 81.882996 -12.741768 1.547990
86.526412 81.882996 -11.977462 1.675440
89.003020 81.882996 -11.907485 2.136864
91.479628 81.882996 -12.148805 2.021983
93.956236 81.882996 -11.643616 0.827270
96.432844 81.882996 -11.607413 1.173665
98.909452 81.882996 -11.250390 1.203326
101.386060 81.882996 -10.916659 1.061575
103.862668 81.882996 -12.372567 0.794108
106.339276 81.882996 -12.013729 1.344389
108.815884 81.882996 -11.763094 1.792864
111.292493 81.882996 -11.746310 1.580553
113.769101 81.882996 -11.436217 0.980476
116.245709 81.882996 -11.389567 0.738324
118.722317 81.882996 -10.575953 1.246524
121.198925 81.882996 -11.186208 0.524806
123.675533 81.882996 -11.889665 0.812710
126.152141 81.882996 -12.048175 1.020511
128.628749 81.882996 -11.917863 0.156786
131.105357 81.882996 -11.148806 0.315236
133.581965 81.882996 -10.932877 0.236578
136.058573 81.882996 -11.150114 0.845201
138.535181 81.882996 -11.031633 1.326889
141.011789 81.882996 -10.704006 1.260244
143.488397 81.882996 -10.805976 1.545145
-39.780598 79.406388 -10.782111 -1.053340
-37.303990 79.406388 -12.014401 -0.093827
-34.827382 79.406388 -12.668119 -0.374407
-32.350774 79.406388 -12.632114 -0.859497
-29.874166 79.406388 -12.455653 -0.716764
-27.397558 79.406388 -12.802180 -0.571327
-24.920950 79.406388 -12.606278 -0.908109
-22.444342 79.406388 -12.557222 -0.773469
-19.967734 79.406388 -13.150233 0.040064
-17.491125 79.406388 -12.932727 0.129318
-15.014517 79.406388 -12.862669 -0.226634
-12.537909 79.406388 -12.943060 -0.091227
-10.061301 79.406388 -13.079283 0.028086
-7.584693 79.406388 -13.674740 0.079090
-5.108085 79.406388 -13.614238 0.563443
-2.631477 79.406388 -13.146685 1.061012
-0.154869 79.406388 -13.324262 0.832805
2.321739 79.406388 -13.182789 0.452661
4.798347 79.406388 -13.138114 0.039741
7.274955 79.406388 -13.133034 0.089817
9.751563 79.406388 -13.048954 0.280518
12.228171 79.406388 -13.358986 0.374926
14.704779 79.406388 -13.331499 0.550404
17.181387 79.406388 -12.876882 0.611947
19.657995 79.406388 -13.027798 0.594538
22.134603 79.406388 -13.171005 0.109524
24.611211 79.406388 -12.906070 0.358775
27.087819 79.406388 -12.687569 0.747423
29.564427 79.406388 -12.759623 0.483296
32.041035 79.406388 -12.854196 0.532712
34.517643 79.406388 -12.981184 0.656092
36.994251 79.406388 -12.960649 0.524924
39.470859 79.406388 -12.786235 0.740641
41.947467 79.406388 -12.890109 1.316114
44.424075 79.406388 -12.685926 0.827406
46.900684 79.406388 -12.672578 0.846773
49.377292 79.406388 -13.013925 0.870117
51.853900 79.406388 -12.914436 0.738401
54.330508 79.406388 -12.431127 1.030639
56.807116 79.406388 -12.527846 0.805532
59.283724 79.406388 -12.311038 0.561034
61.760332 79.406388 -11.816762 0.782898
64.236940 79.406388 -12.399939 1.298414
66.713548 79.406388 -13.059643 1.222077
69.190156 79.406388 -12.965364 1.326280
71.666764 79.406388 -12.651332 1.494558
74.143372 79.406388 -12.514051 1.216489
76.619980 79.406388 -12.335769 1.010956
79.096588 79.406388 -12.379034 1.300552
81.573196 79.406388 -12.455574 1.797878
84.049804 79.406388 -12.361882 1.998375
86.526412 79.406388 -11.771908 1.950563
89.003020 79.406388 -11.946925 2.125252
91.479628 79.406388 -12.199980 2.200268
93.956236 79.406388 -11.891472 1.970022
96.432844 79.406388 -11.554108 1.301904
98.909452 79.406388 -11.401126 0.904543
101.386060 79.406388 -11.434729 1.592593
103.862668 79.406388 -12.001381 1.366545
106.339276 79.406388 -11.818899 1.638550
108.815884 79.406388 -11.911244 1.853994
111.292493 79.406388 -11.653319 1.636293
113.769101 79.406388 -11.308941 1.552699
116.245709 79.406388 -11.577780 1.526882
118.722317 79.406388 -10.798513 1.595441
121.198925 79.406388 -10.513469 0.843630
123.675533 79.406388 -10.956679 0.983677
126.152141 79.406388 -11.554812 1.201176
128.628749 79.406388 -11.018112 0.510687
131.105357 79.406388 -11.104182 0.482105
133.581965 79.406388 -11.155297 0.829441
136.058573 79.406388 -11.191843 0.899010
138.535181 79.406388 -11.606275 1.029416
141.011789 79.406388 -11.216044 1.138100
143.488397 79.406388 -10.502245 1.287814
-39.780598 76.929780 -12.637359 -2.028668
-37.303990 76.929780 -12.803114 -1.088046
-34.827382 76.929780 -12.882146 -0.275050
-32.350774 76.929780 -12.828550 -0.326586
-29.874166 76.929780 -12.623712 -0.946934
-27.397558 76.929780 -12.535907 -0.584679
-24.920950 76.929780 -12.054717 -0.911197
-22.444342 76.929780 -12.786235 -0.869934
-19.967734 76.929780 -13.011409 0.446445
-17.491125 76.929780 -12.771770 0.188599
-15.014517 76.929780 -12.751663 -0.662707
-12.537909 76.929780 -12.678313 -0.427066
-10.061301 76.929780 -13.118496 -0.445715
-7.584693 76.929780 -13.707611 -0.043749
-5.108085 76.929780 -13.239058 0.643904
-2.631477 76.929780 -12.735665 0.421890
-0.154869 76.929780 -12.619908 0.497067
2.321739 76.929780 -12.955747 0.369468
4.798347 76.929780 -13.229226 -0.163860
7.274955 76.929780 -13.358339 0.103290
9.751563 76.929780 -13.074336 0.550504
12.228171 76.929780 -13.097357 0.310723
