TITLE = "B00029"
VARIABLES = "position", "position(2)", "Vx", "Vy"
ZONE T="Frame 0", I=75, J=50
-39.780598 81.882996 -10.682249 -0.597299
-37.303990 81.882996 -11.498598 -0.555850
-34.827382 81.882996 -11.906767 -0.822635
-32.350774 81.882996 -11.296732 -1.640578
-29.874166 81.882996 -12.445677 -0.688657
-27.397558 81.882996 -12.739156 -0.055451
-24.920950 81.882996 -12.546239 -0.737704
-22.444342 81.882996 -12.865492 -0.183511
-19.967734 81.882996 -12.805438 0.317780
-17.491125 81.882996 -12.542103 0.465502
-15.014517 81.882996 -12.510391 1.244534
-12.537909 81.882996 -12.603316 1.282978
-10.061301 81.882996 -12.373125 0.737481
-7.584693 81.882996 -11.934638 -0.227022
-5.108085 81.882996 -12.299607 0.301898
-2.631477 81.882996 -12.559796 0.691015
-0.154869 81.882996 -12.952251 0.439133
2.321739 81.882996 -13.385027 0.259158
4.798347 81.882996 -13.212163 0.215731
7.274955 81.882996 -13.244316 0.791929
9.751563 81.882996 -13.033862 0.744032
12.228171 81.882996 -12.945616 0.535001
14.704779 81.882996 -13.424299 0.838276
17.181387 81.882996 -12.993279 0.544736
19.657995 81.882996 -12.864185 0.096567
22.134603 81.882996 -13.539101 -0.063681
24.611211 81.882996 -13.289461 -0.097483
27.087819 81.882996 -12.807543 0.214025
29.564427 81.882996 -13.199040 0.536813
32.041035 81.882996 -12.882456 0.645267
34.517643 81.882996 -12.569972 0.351917
36.994251 81.882996 -12.719087 0.550857
39.470859 81.882996 -13.046256 0.848777
41.947467 81.882996 -12.716726 0.603128
44.424075 81.882996 -12.247435 1.164894
46.900684 81.882996 -12.658987 1.006136
49.377292 81.882996 -12.502372 1.020912
51.853900 81.882996 -12.507297 0.877736
54.330508 81.882996 -13.115458 1.240913
56.807116 81.882996 -12.887961 1.599191
59.283724 81.882996 -12.696232 0.644034
61.760332 81.882996 -13.075906 0.480349
64.236940 81.882996 -12.834725 1.080521
66.713548 81.882996 -12.908009 1.369039
69.190156 81.882996 -12.963788 1.610778
71.666764 81.882996 -12.267764 1.716320
74.143372 81.882996 -12.456525 1.603957
76.619980 81.882996 -12.656247 1.433271
79.096588 81.882996 -11.902208 1.159127
81.573196 81.882996 -12.091228 0.854090
84.049804 81.882996 -12.524245 1.142274
86.526412 81.882996 -12.218996 1.185394
89.003020 81.882996 -11.941022 0.920438
91.479628 81.882996 -11.925867 0.610784
93.956236 81.882996 -11.998068 0.946860
96.432844 81.882996 -11.907928 1.441156
98.909452 81.882996 -11.774388 1.536779
101.386060 81.882996 -11.554632 1.515053
103.862668 81.882996 -12.164463 2.069814
106.339276 81.882996 -11.942719 1.800918
108.815884 81.882996 -11.570288 1.575093
111.292493 81.882996 -11.494394 1.202637
113.769101 81.882996 -11.034220 0.452279
116.245709 81.882996 -11.316422 0.394907
118.722317 81.882996 -11.656842 0.726870
121.198925 81.882996 -11.335397 1.166436
123.675533 81.882996 -11.964165 0.638092
126.152141 81.882996 -12.033488 1.039997
128.628749 81.882996 -11.577888 1.079226
131.105357 81.882996 -11.231010 0.155420
133.581965 81.882996 -10.539729 -0.081141
136.058573 81.882996 -10.896741 0.401076
138.535181 81.882996 -12.028347 0.240443
141.011789 81.882996 -11.526487 -0.157489
143.488397 81.882996 -11.501729 1.048151
-39.780598 79.406388 -12.011116 -0.752788
